Time measurement,Extension,Primary load measurement
"158.85899","0.2744","16.0035"
"159.05901","0.2753","16.0136"
"159.25900","0.2761","16.0212"
"159.45900","0.2769","16.0221"
"159.65900","0.2778","16.0315"
"159.85899","0.2786","16.0401"
"160.05901","0.2794","16.0436"
"160.25900","0.2803","16.0503"
"160.45900","0.2811","16.0595"
"160.65900","0.2819","16.0663"
"160.85899","0.2828","16.0696"
"161.05901","0.2836","16.0821"
"161.25900","0.2844","16.0892"
"161.45900","0.2853","16.0927"
"161.65900","0.2861","16.1037"
"161.85899","0.2869","16.1106"
"162.05901","0.2878","16.1178"
"162.25900","0.2886","16.1258"
"162.45900","0.2894","16.1308"
"162.65900","0.2903","16.1423"
"162.85899","0.2911","16.1482"
"163.05901","0.2919","16.1545"
"163.25900","0.2928","16.1637"
"163.45900","0.2936","16.1690"
"163.65900","0.2944","16.1780"
"163.85899","0.2953","16.1858"
"164.05901","0.2961","16.1931"
"164.25900","0.2969","16.2009"
"164.45900","0.2978","16.2080"
"164.65900","0.2986","16.2170"
"164.85899","0.2994","16.2237"
"164.99400","0.3000","16.2297"
"164.99500","0.3000","16.2297"
"164.99600","0.3000","16.2297"
"165.19600","0.2998","15.8797"
"165.39600","0.2994","15.5652"
"165.59599","0.2989","15.2994"
"165.79601","0.2985","15.0430"
"165.99600","0.2981","14.7817"
"166.19600","0.2977","14.5255"
"166.39600","0.2973","14.2769"
"166.59599","0.2969","14.0215"
"166.79601","0.2964","13.7661"
"166.99600","0.2960","13.5151"
"167.19600","0.2956","13.2673"
"167.39600","0.2952","13.0166"
"167.59599","0.2948","12.7635"
"167.79601","0.2944","12.5233"
"167.99600","0.2939","12.2731"
"168.19600","0.2935","12.0217"
"168.39600","0.2931","11.7856"
"168.59599","0.2927","11.5442"
"168.79601","0.2923","11.2905"
"168.99600","0.2919","11.0523"
"169.19600","0.2914","10.8167"
"169.39600","0.2910","10.5662"
"169.59599","0.2906","10.3272"
"169.79601","0.2902","10.0967"
"169.99600","0.2898","9.8536"
"170.19600","0.2894","9.6177"
"170.39600","0.2889","9.3890"
"170.59599","0.2885","9.1547"
"170.79601","0.2881","8.9227"
"170.99600","0.2877","8.6973"
"171.19600","0.2873","8.4684"
"171.39600","0.2869","8.2421"
"171.59599","0.2864","8.0125"
"171.79601","0.2860","7.7917"
"171.99600","0.2856","7.5714"
"172.19600","0.2852","7.3447"
"172.39600","0.2848","7.1297"
"172.59599","0.2844","6.9131"
"172.79601","0.2839","6.6897"
"172.99600","0.2835","6.4756"
"173.19600","0.2831","6.2651"
"173.39600","0.2827","6.0499"
"173.59599","0.2823","5.8395"
"173.79601","0.2819","5.6315"
"173.99600","0.2814","5.4193"
"174.19600","0.2810","5.2140"
"174.39600","0.2806","5.0125"
"174.59599","0.2802","4.8032"
"174.79601","0.2798","4.6004"
"174.99600","0.2794","4.3993"
"175.19600","0.2789","4.2017"
"175.39600","0.2785","3.9984"
"175.59599","0.2781","3.8017"
"175.79601","0.2777","3.6096"
"175.99600","0.2773","3.4162"
"176.19600","0.2769","3.2148"
"176.39600","0.2764","3.0320"
"176.59599","0.2760","2.8427"
"176.79601","0.2756","2.6476"
"176.99600","0.2752","2.4702"
"177.19600","0.2748","2.2895"
"177.39600","0.2744","2.1035"
"177.59599","0.2739","1.9212"
"177.79601","0.2735","1.7448"
"177.99600","0.2731","1.5625"
"178.19600","0.2727","1.3885"
"178.39600","0.2723","1.2201"
"178.59599","0.2719","1.0453"
"178.79601","0.2714","0.8718"
"178.99600","0.2710","0.7080"
"179.19600","0.2706","0.5411"
"179.39600","0.2702","0.3755"
"179.59599","0.2698","0.2151"
"179.79601","0.2694","0.0560"
"179.86800","0.2692","-0.0003"
"179.86900","0.2692","-0.0008"
"179.87000","0.2692","-0.0013"
"180.07001","0.2696","0.2486"
"180.27000","0.2705","0.8279"
"180.47000","0.2713","1.3445"
"180.67000","0.2721","1.8670"
"180.87000","0.2730","2.3866"
"181.07001","0.2738","2.9021"
"181.27000","0.2747","3.4126"
"181.47000","0.2755","3.9233"
"181.67000","0.2763","4.4262"
"181.87000","0.2771","4.9285"
"182.07001","0.2780","5.4240"
"182.27000","0.2788","5.9149"
"182.47000","0.2796","6.4023"
"182.67000","0.2805","6.8823"
"182.87000","0.2813","7.3577"
"183.07001","0.2821","7.8237"
"183.27000","0.2830","8.2877"
"183.47000","0.2838","8.7456"
"183.67000","0.2846","9.1960"
"183.87000","0.2855","9.6411"
"184.07001","0.2863","10.0831"
"184.27000","0.2872","10.5168"
"184.47000","0.2880","10.9409"
"184.67000","0.2888","11.3637"
"184.87000","0.2897","11.7781"
"185.07001","0.2905","12.1827"
"185.27000","0.2913","12.5875"
"185.47000","0.2921","12.9805"
"185.67000","0.2930","13.3619"
"185.87000","0.2938","13.7398"
"186.07001","0.2947","14.1053"
"186.27000","0.2955","14.4585"
"186.47000","0.2963","14.8030"
"186.67000","0.2971","15.1343"
"186.87000","0.2980","15.4479"
"187.07001","0.2988","15.7335"
"187.27000","0.2997","15.9865"
"187.47000","0.3005","16.1933"
"187.67000","0.3013","16.3432"
"187.87000","0.3022","16.4348"
"188.07001","0.3030","16.4705"
"188.27000","0.3038","16.4708"
"188.47000","0.3046","16.4637"
"188.67000","0.3055","16.4539"
"188.87000","0.3063","16.4479"
"189.07001","0.3072","16.4427"
"189.27000","0.3080","16.4372"
"189.47000","0.3088","16.4317"
"189.67000","0.3096","16.4280"
"189.87000","0.3105","16.4295"
"190.07001","0.3113","16.4251"
"190.27000","0.3121","16.4211"
"190.47000","0.3130","16.4277"
"190.67000","0.3138","16.4256"
"190.87000","0.3147","16.4251"
"191.07001","0.3155","16.4279"
"191.27000","0.3163","16.4299"
"191.47000","0.3172","16.4339"
"191.67000","0.3180","16.4349"
"191.87000","0.3188","16.4395"
"192.07001","0.3197","16.4443"
"192.27000","0.3205","16.4454"
"192.47000","0.3213","16.4504"
"192.67000","0.3222","16.4548"
"192.87000","0.3230","16.4595"
"193.07001","0.3238","16.4606"
"193.27000","0.3247","16.4680"
"193.47000","0.3255","16.4741"
"193.67000","0.3263","16.4751"
"193.87000","0.3272","16.4836"
"194.07001","0.3280","16.4898"
"194.27000","0.3288","16.4899"
"194.47000","0.3296","16.4964"
"194.67000","0.3305","16.5061"
"194.87000","0.3313","16.5094"
"195.07001","0.3321","16.5150"
"195.27000","0.3330","16.5222"
"195.47000","0.3338","16.5292"
"195.67000","0.3347","16.5352"
"195.87000","0.3355","16.5406"
"196.07001","0.3363","16.5463"
"196.27000","0.3372","16.5536"
"196.47000","0.3380","16.5600"
"196.67000","0.3388","16.5654"
"196.87000","0.3397","16.5735"
"197.07001","0.3405","16.5784"
"197.27000","0.3413","16.5854"
"197.47000","0.3422","16.5932"
"197.67000","0.3430","16.5964"
"197.87000","0.3438","16.6060"
"198.07001","0.3446","16.6097"
"198.27000","0.3455","16.6162"
"198.47000","0.3463","16.6261"
"198.67000","0.3472","16.6319"
"198.87000","0.3480","16.6370"
"199.07001","0.3488","16.6438"
"199.27000","0.3497","16.6524"
"199.35500","0.3500","16.6516"
"199.35600","0.3500","16.6517"
"199.35699","0.3500","16.6518"
"199.55701","0.3499","16.3654"
"199.75700","0.3495","16.0323"
"199.95700","0.3491","15.7641"
"200.15700","0.3486","15.5000"
"200.35699","0.3482","15.2512"
"200.55701","0.3478","15.0024"
"200.75700","0.3474","14.7436"
"200.95700","0.3470","14.4974"
"201.15700","0.3466","14.2538"
"201.35699","0.3461","14.0033"
"201.55701","0.3457","13.7567"
"201.75700","0.3453","13.5146"
"201.95700","0.3449","13.2679"
"202.15700","0.3445","13.0215"
"202.35699","0.3440","12.7830"
"202.55701","0.3436","12.5439"
"202.75700","0.3432","12.3016"
"202.95700","0.3428","12.0587"
"203.15700","0.3424","11.8248"
"203.35699","0.3420","11.5879"
"203.55701","0.3415","11.3448"
"203.75700","0.3411","11.1158"
"203.95700","0.3407","10.8863"
"204.15700","0.3403","10.6456"
"204.35699","0.3399","10.4167"
"204.55701","0.3395","10.1902"
"204.75700","0.3390","9.9580"
"204.95700","0.3386","9.7320"
"205.15700","0.3382","9.5064"
"205.35699","0.3378","9.2773"
"205.55701","0.3374","9.0535"
"205.75700","0.3370","8.8322"
"205.95700","0.3366","8.6083"
"206.15700","0.3361","8.3891"
"206.35699","0.3357","8.1668"
"206.55701","0.3353","7.9469"
"206.75700","0.3349","7.7284"
"206.95700","0.3345","7.5106"
"207.15700","0.3341","7.2977"
"207.35699","0.3336","7.0843"
"207.55701","0.3332","6.8658"
"207.75700","0.3328","6.6575"
"207.95700","0.3324","6.4460"
"208.15700","0.3320","6.2319"
"208.35699","0.3315","6.0260"
"208.55701","0.3311","5.8235"
"208.75700","0.3307","5.6085"
"208.95700","0.3303","5.4028"
"209.15700","0.3299","5.2051"
"209.35699","0.3295","4.9989"
"209.55701","0.3290","4.7958"
"209.75700","0.3286","4.6023"
"209.95700","0.3282","4.4006"
"210.15700","0.3278","4.2006"
"210.35699","0.3274","4.0083"
"210.55701","0.3270","3.8159"
"210.75700","0.3265","3.6194"
"210.95700","0.3261","3.4295"
"211.15700","0.3257","3.2424"
"211.35699","0.3253","3.0541"
"211.55701","0.3249","2.8629"
"211.75700","0.3245","2.6827"
"211.95700","0.3241","2.5011"
"212.15700","0.3236","2.3136"
"212.35699","0.3232","2.1328"
"212.55701","0.3228","1.9597"
"212.75700","0.3224","1.7770"
"212.95700","0.3220","1.6063"
"213.15700","0.3216","1.4339"
"213.35699","0.3211","1.2621"
"213.55701","0.3207","1.0887"
"213.75700","0.3203","0.9221"
"213.95700","0.3199","0.7559"
"214.15700","0.3195","0.5916"
"214.35699","0.3191","0.4288"
"214.55701","0.3186","0.2665"
"214.75700","0.3182","0.1064"
"214.89700","0.3179","-0.0002"
"214.89799","0.3179","-0.0008"
"214.89900","0.3179","-0.0015"
"215.09900","0.3183","0.2450"
"215.29900","0.3192","0.8131"
"215.49899","0.3200","1.3249"
"215.69901","0.3209","1.8363"
"215.89900","0.3217","2.3425"
"216.09900","0.3225","2.8441"
"216.29900","0.3234","3.3473"
"216.49899","0.3242","3.8482"
"216.69901","0.3250","4.3407"
"216.89900","0.3259","4.8393"
"217.09900","0.3267","5.3290"
"217.29900","0.3275","5.8085"
"217.49899","0.3284","6.2907"
"217.69901","0.3292","6.7602"
"217.89900","0.3300","7.2258"
"218.09900","0.3309","7.6906"
"218.29900","0.3317","8.1481"
"218.49899","0.3325","8.5979"
"218.69901","0.3334","9.0454"
"218.89900","0.3342","9.4888"
"219.09900","0.3350","9.9282"
"219.29900","0.3359","10.3579"
"219.49899","0.3367","10.7843"
"219.69901","0.3375","11.2075"
"219.89900","0.3384","11.6203"
"220.09900","0.3392","12.0263"
"220.29900","0.3400","12.4341"
"220.49899","0.3409","12.8301"
"220.69901","0.3417","13.2125"
"220.89900","0.3425","13.5996"
"221.09900","0.3434","13.9719"
"221.29900","0.3442","14.3349"
"221.49899","0.3450","14.6927"
"221.69901","0.3459","15.0395"
"221.89900","0.3467","15.3734"
"222.09900","0.3475","15.6938"
"222.29900","0.3484","15.9890"
"222.49899","0.3492","16.2544"
"222.69901","0.3500","16.4868"
"222.89900","0.3509","16.6733"
"223.09900","0.3517","16.8002"
"223.29900","0.3525","16.8783"
"223.49899","0.3534","16.9038"
"223.69901","0.3542","16.9019"
"223.89900","0.3550","16.8951"
"224.09900","0.3559","16.8842"
"224.29900","0.3567","16.8776"
"224.49899","0.3575","16.8744"
"224.69901","0.3584","16.8662"
"224.89900","0.3592","16.8627"
"225.09900","0.3600","16.8597"
"225.29900","0.3609","16.8531"
"225.49899","0.3617","16.8549"
"225.69901","0.3625","16.8531"
"225.89900","0.3634","16.8463"
"226.09900","0.3642","16.8522"
"226.29900","0.3650","16.8524"
"226.49899","0.3659","16.8504"
"226.69901","0.3667","16.8522"
"226.89900","0.3675","16.8554"
"227.09900","0.3684","16.8578"
"227.29900","0.3692","16.8574"
"227.49899","0.3700","16.8611"
"227.69901","0.3709","16.8659"
"227.89900","0.3717","16.8656"
"228.09900","0.3725","16.8691"
"228.29900","0.3734","16.8738"
"228.49899","0.3742","16.8772"
"228.69901","0.3750","16.8786"
"228.89900","0.3759","16.8848"
"229.09900","0.3767","16.8894"
"229.29900","0.3775","16.8900"
"229.49899","0.3784","16.8948"
"229.69901","0.3792","16.9010"
"229.89900","0.3800","16.9045"
"230.09900","0.3809","16.9101"
"230.29900","0.3817","16.9140"
"230.49899","0.3825","16.9184"
"230.69901","0.3834","16.9243"
"230.89900","0.3842","16.9296"
"231.09900","0.3850","16.9343"
"231.29900","0.3859","16.9386"
"231.49899","0.3867","16.9464"
"231.69901","0.3875","16.9507"
"231.89900","0.3884","16.9554"
"232.09900","0.3892","16.9628"
"232.29900","0.3900","16.9661"
"232.49899","0.3909","16.9741"
"232.69901","0.3917","16.9785"
"232.89900","0.3925","16.9843"
"233.09900","0.3934","16.9925"
"233.29900","0.3942","16.9967"
"233.49899","0.3950","17.0057"
"233.69901","0.3959","17.0096"
"233.89900","0.3967","17.0133"
"234.09900","0.3975","17.0237"
"234.29900","0.3984","17.0276"
"234.49899","0.3992","17.0338"
"234.69099","0.4000","17.0384"
"234.69200","0.4000","17.0385"
"234.69299","0.4000","17.0386"
"234.89301","0.3998","16.6927"
"235.09300","0.3994","16.3950"
"235.29300","0.3989","16.1305"
"235.49300","0.3985","15.8745"
"235.69299","0.3981","15.6317"
"235.89301","0.3977","15.3836"
"236.09300","0.3973","15.1323"
"236.29300","0.3969","14.8935"
"236.49300","0.3964","14.6537"
"236.69299","0.3960","14.4049"
"236.89301","0.3956","14.1640"
"237.09300","0.3952","13.9307"
"237.29300","0.3948","13.6834"
"237.49300","0.3944","13.4452"
"237.69299","0.3939","13.2124"
"237.89301","0.3935","12.9736"
"238.09300","0.3931","12.7368"
"238.29300","0.3927","12.5044"
"238.49300","0.3923","12.2722"
"238.69299","0.3919","12.0364"
"238.89301","0.3914","11.8012"
"239.09300","0.3910","11.5773"
"239.29300","0.3906","11.3453"
"239.49300","0.3902","11.1142"
"239.69299","0.3898","10.8910"
"239.89301","0.3894","10.6630"
"240.09300","0.3889","10.4323"
"240.29300","0.3885","10.2140"
"240.49300","0.3881","9.9907"
"240.69299","0.3877","9.7639"
"240.89301","0.3873","9.5449"
"241.09300","0.3869","9.3251"
"241.29300","0.3864","9.1002"
"241.49300","0.3860","8.8846"
"241.69299","0.3856","8.6694"
"241.89301","0.3852","8.4512"
"242.09300","0.3848","8.2353"
"242.29300","0.3844","8.0217"
"242.49300","0.3839","7.8084"
"242.69299","0.3835","7.5945"
"242.89301","0.3831","7.3817"
"243.09300","0.3827","7.1759"
"243.29300","0.3823","6.9645"
"243.49300","0.3819","6.7536"
"243.69299","0.3814","6.5486"
"243.89301","0.3810","6.3452"
"244.09300","0.3806","6.1330"
"244.29300","0.3802","5.9349"
"244.49300","0.3798","5.7363"
"244.69299","0.3794","5.5280"
"244.89301","0.3789","5.3300"
"245.09300","0.3785","5.1352"
"245.29300","0.3781","4.9337"
"245.49300","0.3777","4.7390"
"245.69299","0.3773","4.5483"
"245.89301","0.3769","4.3501"
"246.09300","0.3764","4.1590"
"246.29300","0.3760","3.9693"
"246.49300","0.3756","3.7790"
"246.69299","0.3752","3.5904"
"246.89301","0.3748","3.4040"
"247.09300","0.3744","3.2182"
"247.29300","0.3739","3.0339"
"247.49300","0.3735","2.8511"
"247.69299","0.3731","2.6729"
"247.89301","0.3727","2.4946"
"248.09300","0.3723","2.3120"
"248.29300","0.3719","2.1369"
"248.49300","0.3714","1.9625"
"248.69299","0.3710","1.7850"
"248.89301","0.3706","1.6146"
"249.09300","0.3702","1.4475"
"249.29300","0.3698","1.2737"
"249.49300","0.3694","1.1059"
"249.69299","0.3690","0.9468"
"249.89301","0.3685","0.7754"
"250.09300","0.3681","0.6125"
"250.29300","0.3677","0.4552"
"250.49300","0.3673","0.2938"
"250.69299","0.3669","0.1351"
"250.87100","0.3665","-0.0005"
"250.87199","0.3665","-0.0011"
"250.87300","0.3665","-0.0016"
"251.07300","0.3675","0.6351"
"251.27299","0.3692","1.6598"
"251.47301","0.3709","2.6579"
"251.67300","0.3726","3.6362"
"251.87300","0.3742","4.6114"
"252.07300","0.3759","5.5694"
"252.27299","0.3776","6.5076"
"252.47301","0.3792","7.4264"
"252.67300","0.3809","8.3308"
"252.87300","0.3826","9.2150"
"253.07300","0.3842","10.0774"
"253.27299","0.3859","10.9230"
"253.47301","0.3876","11.7522"
"253.67300","0.3892","12.5558"
"253.87300","0.3909","13.3346"
"254.07300","0.3926","14.0863"
"254.27299","0.3942","14.8118"
"254.47301","0.3959","15.5006"
"254.67300","0.3976","16.1477"
"254.87300","0.3992","16.7108"
"255.07300","0.4009","17.1267"
"255.27299","0.4026","17.3453"
"255.47301","0.4042","17.3800"
"255.67300","0.4059","17.3616"
"255.87300","0.4076","17.3464"
"256.07300","0.4092","17.3342"
"256.27301","0.4109","17.3242"
"256.47299","0.4126","17.3185"
"256.67300","0.4142","17.3154"
"256.87299","0.4159","17.3106"
"257.07300","0.4176","17.3109"
"257.27301","0.4192","17.3139"
"257.47299","0.4209","17.3154"
"257.67300","0.4226","17.3199"
"257.87299","0.4242","17.3275"
"258.07300","0.4259","17.3299"
"258.27301","0.4276","17.3370"
"258.47299","0.4292","17.3454"
"258.67300","0.4309","17.3528"
"258.87299","0.4326","17.3559"
"259.07300","0.4342","17.3711"
"259.27301","0.4359","17.3791"
"259.47299","0.4376","17.3848"
"259.67300","0.4392","17.3958"
"259.87299","0.4409","17.4087"
"260.07300","0.4426","17.4166"
"260.27301","0.4442","17.4235"
"260.47299","0.4459","17.4372"
"260.67300","0.4476","17.4479"
"260.87299","0.4492","17.4567"
"261.07300","0.4509","17.4678"
"261.27301","0.4526","17.4780"
"261.47299","0.4542","17.4886"
"261.67300","0.4559","17.5016"
"261.87299","0.4576","17.5116"
"262.07300","0.4592","17.5208"
"262.27301","0.4609","17.5331"
"262.47299","0.4626","17.5445"
"262.67300","0.4642","17.5534"
"262.87299","0.4659","17.5667"
"263.07300","0.4676","17.5776"
"263.27301","0.4692","17.5879"
"263.47299","0.4709","17.5996"
"263.67300","0.4726","17.6073"
"263.87299","0.4742","17.6193"
"264.07300","0.4759","17.6333"
"264.27301","0.4776","17.6417"
"264.47299","0.4792","17.6519"
"264.67300","0.4809","17.6667"
"264.87299","0.4826","17.6787"
"265.07300","0.4842","17.6862"
"265.27301","0.4859","17.6992"
"265.47299","0.4876","17.7106"
"265.67300","0.4892","17.7213"
"265.87299","0.4909","17.7301"
"266.07300","0.4926","17.7410"
"266.27301","0.4942","17.7528"
"266.47299","0.4959","17.7660"
"266.67300","0.4976","17.7747"
"266.87299","0.4992","17.7830"
"267.07300","0.5009","17.7955"
"267.27301","0.5026","17.8088"
"267.47299","0.5042","17.8134"
"267.67300","0.5059","17.8266"
"267.87299","0.5076","17.8402"
"268.07300","0.5092","17.8506"
"268.27301","0.5109","17.8565"
"268.47299","0.5126","17.8691"
"268.67300","0.5142","17.8821"
"268.87299","0.5159","17.8896"
"269.07300","0.5176","17.9006"
"269.27301","0.5192","17.9118"
"269.47299","0.5209","17.9217"
"269.67300","0.5226","17.9321"
"269.87299","0.5242","17.9403"
"270.07300","0.5259","17.9518"
"270.27301","0.5276","17.9615"
"270.47299","0.5292","17.9737"
"270.67300","0.5309","17.9831"
"270.87299","0.5326","17.9927"
"271.07300","0.5342","18.0024"
"271.27301","0.5359","18.0126"
"271.47299","0.5376","18.0209"
"271.67300","0.5392","18.0326"
"271.87299","0.5409","18.0415"
"272.07300","0.5426","18.0535"
"272.27301","0.5442","18.0630"
"272.47299","0.5459","18.0743"
"272.67300","0.5476","18.0804"
"272.87299","0.5492","18.0929"
"273.07300","0.5509","18.1017"
"273.27301","0.5526","18.1147"
"273.47299","0.5542","18.1217"
"273.67300","0.5559","18.1322"
"273.87299","0.5576","18.1411"
"274.07300","0.5592","18.1534"
"274.27301","0.5609","18.1600"
"274.47299","0.5626","18.1730"
"274.67300","0.5642","18.1813"
"274.87299","0.5659","18.1899"
"275.07300","0.5676","18.2010"
"275.27301","0.5692","18.2134"
"275.47299","0.5709","18.2183"
"275.67300","0.5726","18.2284"
"275.87299","0.5742","18.2392"
"276.07300","0.5759","18.2466"
"276.27301","0.5776","18.2547"
"276.47299","0.5792","18.2665"
"276.67300","0.5809","18.2777"
"276.87299","0.5826","18.2825"
"277.07300","0.5842","18.2919"
"277.27301","0.5859","18.3041"
"277.47299","0.5876","18.3111"
"277.67300","0.5892","18.3203"
"277.87299","0.5909","18.3288"
"278.07300","0.5926","18.3386"
"278.27301","0.5942","18.3484"
"278.47299","0.5959","18.3589"
"278.67300","0.5976","18.3660"
"278.87299","0.5992","18.3755"
"279.07300","0.6009","18.3835"
"279.27301","0.6026","18.3924"
"279.47299","0.6042","18.4002"
"279.67300","0.6059","18.4117"
"279.87299","0.6076","18.4192"
"280.07300","0.6092","18.4272"
"280.27301","0.6109","18.4361"
"280.47299","0.6126","18.4443"
"280.67300","0.6142","18.4514"
"280.87299","0.6159","18.4631"
"281.07300","0.6176","18.4694"
"281.27301","0.6192","18.4777"
"281.47299","0.6209","18.4872"
"281.67300","0.6226","18.4980"
"281.87299","0.6242","18.5049"
"282.07300","0.6259","18.5125"
"282.27301","0.6276","18.5211"
"282.47299","0.6292","18.5294"
"282.67300","0.6309","18.5367"
"282.87299","0.6326","18.5440"
"283.07300","0.6342","18.5538"
"283.27301","0.6359","18.5635"
"283.47299","0.6376","18.5681"
"283.67300","0.6392","18.5762"
"283.87299","0.6409","18.5853"
"284.07300","0.6426","18.5934"
"284.27301","0.6442","18.6005"
"284.47299","0.6459","18.6109"
"284.67300","0.6476","18.6184"
"284.87299","0.6492","18.6255"
"285.07300","0.6509","18.6346"
"285.27301","0.6526","18.6423"
"285.47299","0.6542","18.6497"
"285.67300","0.6559","18.6587"
"285.87299","0.6576","18.6663"
"286.07300","0.6592","18.6732"
"286.27301","0.6609","18.6795"
"286.47299","0.6626","18.6905"
"286.67300","0.6642","18.6975"
"286.87299","0.6659","18.7045"
"287.07300","0.6676","18.7141"
"287.27301","0.6692","18.7215"
"287.47299","0.6709","18.7289"
"287.67300","0.6726","18.7395"
"287.87299","0.6742","18.7453"
"288.07300","0.6759","18.7523"
"288.27301","0.6776","18.7631"
"288.47299","0.6792","18.7678"
"288.67300","0.6809","18.7745"
"288.87299","0.6826","18.7855"
"289.07300","0.6842","18.7925"
"289.27301","0.6859","18.7983"
"289.47299","0.6876","18.8046"
"289.67300","0.6892","18.8130"
"289.87299","0.6909","18.8235"
"290.07300","0.6926","18.8243"
"290.27301","0.6942","18.8327"
"290.47299","0.6959","18.8402"
"290.67300","0.6976","18.8501"
"290.87299","0.6992","18.8547"
"291.07300","0.7009","18.8599"
"291.27301","0.7026","18.8700"
"291.47299","0.7042","18.8745"
"291.67300","0.7059","18.8801"
"291.87299","0.7076","18.8899"
"292.07300","0.7092","18.8971"
"292.27301","0.7109","18.9042"
"292.47299","0.7126","18.9080"
"292.67300","0.7142","18.9162"
"292.87299","0.7159","18.9240"
"293.07300","0.7176","18.9309"
"293.27301","0.7192","18.9366"
"293.47299","0.7209","18.9455"
"293.67300","0.7226","18.9505"
"293.87299","0.7242","18.9623"
"294.07300","0.7259","18.9661"
"294.27301","0.7276","18.9721"
"294.47299","0.7292","18.9835"
"294.67300","0.7309","18.9837"
"294.87299","0.7326","18.9891"
"295.07300","0.7342","19.0009"
"295.27301","0.7359","19.0055"
"295.47299","0.7376","19.0098"
"295.67300","0.7392","19.0183"
"295.87299","0.7409","19.0268"
"296.07300","0.7426","19.0302"
"296.27301","0.7442","19.0387"
"296.47299","0.7459","19.0439"
"296.67300","0.7476","19.0512"
"296.87299","0.7492","19.0580"
"297.07300","0.7509","19.0641"
"297.27301","0.7526","19.0697"
"297.47299","0.7542","19.0790"
"297.67300","0.7559","19.0840"
"297.87299","0.7576","19.0903"
"298.07300","0.7592","19.0969"
"298.27301","0.7609","19.1059"
"298.47299","0.7626","19.1101"
"298.67300","0.7642","19.1184"
"298.87299","0.7659","19.1253"
"299.07300","0.7676","19.1310"
"299.27301","0.7692","19.1362"
"299.47299","0.7709","19.1454"
"299.67300","0.7726","19.1497"
"299.87299","0.7742","19.1567"
"300.07300","0.7759","19.1642"
"300.27301","0.7776","19.1710"
"300.47299","0.7792","19.1750"
"300.67300","0.7809","19.1835"
"300.87299","0.7826","19.1875"
"301.07300","0.7842","19.1949"
"301.27301","0.7859","19.1989"
"301.47299","0.7876","19.2043"
"301.67300","0.7892","19.2111"
"301.87299","0.7909","19.2169"
"302.07300","0.7926","19.2199"
"302.27301","0.7942","19.2294"
"302.47299","0.7959","19.2348"
"302.67300","0.7976","19.2372"
"302.87299","0.7992","19.2417"
"303.07300","0.8009","19.2499"
"303.27301","0.8026","19.2550"
"303.47299","0.8042","19.2593"
"303.67300","0.8059","19.2644"
"303.87299","0.8076","19.2705"
"304.07300","0.8092","19.2740"
"304.27301","0.8109","19.2792"
"304.47299","0.8126","19.2871"
"304.67300","0.8142","19.2906"
"304.87299","0.8159","19.2957"
"305.07300","0.8176","19.3037"
"305.27301","0.8192","19.3081"
"305.47299","0.8209","19.3140"
"305.67300","0.8226","19.3198"
"305.87299","0.8242","19.3256"
"306.07300","0.8259","19.3292"
"306.27301","0.8276","19.3369"
"306.47299","0.8292","19.3398"
"306.67300","0.8309","19.3462"
"306.87299","0.8326","19.3535"
"307.07300","0.8342","19.3554"
"307.27301","0.8359","19.3611"
"307.47299","0.8376","19.3696"
"307.67300","0.8392","19.3727"
"307.87299","0.8409","19.3746"
"308.07300","0.8426","19.3815"
"308.27301","0.8442","19.3876"
"308.47299","0.8459","19.3914"
"308.67300","0.8476","19.3956"
"308.87299","0.8492","19.4013"
"309.07300","0.8509","19.4065"
"309.27301","0.8526","19.4112"
"309.47299","0.8542","19.4133"
"309.67300","0.8559","19.4203"
"309.87299","0.8576","19.4246"
"310.07300","0.8592","19.4283"
"310.27301","0.8609","19.4336"
"310.47299","0.8626","19.4383"
"310.67300","0.8642","19.4434"
"310.87299","0.8659","19.4491"
"311.07300","0.8676","19.4534"
"311.27301","0.8692","19.4578"
"311.47299","0.8709","19.4611"
"311.67300","0.8726","19.4686"
"311.87299","0.8742","19.4726"
"312.07300","0.8759","19.4746"
"312.27301","0.8776","19.4802"
"312.47299","0.8792","19.4911"
"312.67300","0.8809","19.4902"
"312.87299","0.8826","19.4944"
"313.07300","0.8842","19.5016"
"313.27301","0.8859","19.5049"
"313.47299","0.8876","19.5058"
"313.67300","0.8892","19.5130"
"313.87299","0.8909","19.5163"
"314.07300","0.8926","19.5202"
"314.27301","0.8942","19.5257"
"314.47299","0.8959","19.5266"
"314.67300","0.8976","19.5323"
"314.87299","0.8992","19.5387"
"315.07300","0.9009","19.5392"
"315.27301","0.9026","19.5436"
"315.47299","0.9042","19.5489"
"315.67300","0.9059","19.5565"
"315.87299","0.9076","19.5546"
"316.07300","0.9092","19.5621"
"316.27301","0.9109","19.5668"
"316.47299","0.9126","19.5689"
"316.67300","0.9142","19.5723"
"316.87299","0.9159","19.5795"
"317.07300","0.9176","19.5843"
"317.27301","0.9192","19.5853"
"317.47299","0.9209","19.5927"
"317.67300","0.9226","19.5968"
"317.87299","0.9242","19.5996"
"318.07300","0.9259","19.6052"
"318.27301","0.9276","19.6088"
"318.47299","0.9292","19.6114"
"318.67300","0.9309","19.6142"
"318.87299","0.9326","19.6219"
"319.07300","0.9342","19.6230"
"319.27301","0.9359","19.6284"
"319.47299","0.9376","19.6309"
"319.67300","0.9392","19.6354"
"319.87299","0.9409","19.6385"
"320.07300","0.9426","19.6425"
