Time measurement,Extension,Primary load measurement
"161.07300","0.0230","15.9689"
"161.27299","0.0231","15.9709"
"161.47301","0.0231","15.9726"
"161.67300","0.0232","15.9772"
"161.87300","0.0233","15.9839"
"162.07300","0.0233","15.9899"
"162.27299","0.0234","15.9929"
"162.47301","0.0235","15.9911"
"162.67300","0.0235","15.9944"
"162.87300","0.0236","16.0022"
"163.07300","0.0237","16.0080"
"163.27299","0.0237","16.0123"
"163.47301","0.0238","16.0124"
"163.67300","0.0239","16.0111"
"163.87300","0.0239","16.0150"
"164.07300","0.0240","16.0236"
"164.27299","0.0241","16.0294"
"164.47301","0.0241","16.0286"
"164.67300","0.0242","16.0294"
"164.87300","0.0243","16.0333"
"165.07300","0.0243","16.0378"
"165.27299","0.0244","16.0409"
"165.47301","0.0245","16.0414"
"165.67300","0.0245","16.0417"
"165.87300","0.0246","16.0453"
"166.07300","0.0247","16.0523"
"166.27299","0.0247","16.0608"
"166.47301","0.0248","16.0662"
"166.67300","0.0249","16.0668"
"166.87300","0.0249","16.0669"
"167.07300","0.0250","16.0754"
"167.27299","0.0251","16.0874"
"167.47301","0.0251","16.0958"
"167.67300","0.0252","16.0961"
"167.87300","0.0253","16.0962"
"168.07300","0.0253","16.1019"
"168.27299","0.0254","16.1081"
"168.47301","0.0255","16.1131"
"168.67300","0.0255","16.1133"
"168.87300","0.0256","16.1133"
"169.07300","0.0257","16.1198"
"169.27299","0.0257","16.1273"
"169.47301","0.0258","16.1360"
"169.67300","0.0259","16.1393"
"169.87300","0.0259","16.1360"
"170.07300","0.0260","16.1366"
"170.27299","0.0261","16.1434"
"170.47301","0.0261","16.1548"
"170.67300","0.0262","16.1607"
"170.87300","0.0263","16.1619"
"171.07300","0.0263","16.1630"
"171.27299","0.0264","16.1705"
"171.47301","0.0265","16.1778"
"171.67300","0.0265","16.1863"
"171.87300","0.0266","16.1885"
"172.07300","0.0267","16.1903"
"172.27299","0.0267","16.1967"
"172.47301","0.0268","16.2088"
"172.67300","0.0269","16.2165"
"172.87300","0.0269","16.2192"
"173.07300","0.0270","16.2143"
"173.27299","0.0271","16.2151"
"173.47301","0.0271","16.2215"
"173.67300","0.0272","16.2339"
"173.87300","0.0273","16.2402"
"174.07300","0.0273","16.2409"
"174.27299","0.0274","16.2462"
"174.47301","0.0275","16.2519"
"174.67300","0.0275","16.2593"
"174.87300","0.0276","16.2636"
"175.07300","0.0277","16.2643"
"175.27299","0.0277","16.2652"
"175.47301","0.0278","16.2719"
"175.67300","0.0279","16.2807"
"175.87300","0.0279","16.2866"
"176.07300","0.0280","16.2901"
"176.27299","0.0281","16.2871"
"176.47301","0.0281","16.2907"
"176.67300","0.0282","16.3004"
"176.87300","0.0283","16.3124"
"177.07300","0.0283","16.3191"
"177.27299","0.0284","16.3199"
"177.47301","0.0285","16.3251"
"177.67300","0.0285","16.3329"
"177.87300","0.0286","16.3396"
"178.07300","0.0287","16.3406"
"178.27299","0.0287","16.3403"
"178.47301","0.0288","16.3413"
"178.67300","0.0289","16.3488"
"178.87300","0.0289","16.3563"
"179.07300","0.0290","16.3652"
"179.27299","0.0291","16.3678"
"179.47301","0.0291","16.3647"
"179.67300","0.0292","16.3667"
"179.87300","0.0293","16.3765"
"180.07300","0.0293","16.3878"
"180.27299","0.0294","16.3925"
"180.47301","0.0295","16.3915"
"180.67300","0.0295","16.3954"
"180.87300","0.0296","16.3994"
"181.07300","0.0297","16.4067"
"181.27299","0.0297","16.4106"
"181.47301","0.0298","16.4090"
"181.67300","0.0299","16.4108"
"181.87300","0.0299","16.4180"
"182.07300","0.0300","16.4293"
"182.07401","0.0300","16.4294"
"182.07500","0.0300","16.4295"
"182.27499","0.0300","16.3248"
"182.47501","0.0300","16.2036"
"182.67500","0.0299","16.0789"
"182.87500","0.0299","15.9559"
"183.07500","0.0298","15.7930"
"183.27499","0.0297","15.5904"
"183.47501","0.0297","15.3682"
"183.67500","0.0296","15.1555"
"183.87500","0.0295","14.9598"
"184.07500","0.0294","14.7741"
"184.27499","0.0294","14.5874"
"184.47501","0.0293","14.3970"
"184.67500","0.0292","14.2104"
"184.87500","0.0292","14.0323"
"185.07500","0.0291","13.8538"
"185.27499","0.0290","13.6753"
"185.47501","0.0290","13.4975"
"185.67500","0.0289","13.3235"
"185.87500","0.0288","13.1500"
"186.07500","0.0288","12.9762"
"186.27499","0.0287","12.8002"
"186.47501","0.0286","12.6215"
"186.67500","0.0286","12.4398"
"186.87500","0.0285","12.2652"
"187.07500","0.0284","12.0958"
"187.27499","0.0284","11.9291"
"187.47501","0.0283","11.7610"
"187.67500","0.0282","11.5878"
"187.87500","0.0282","11.4144"
"188.07500","0.0281","11.2449"
"188.27499","0.0280","11.0737"
"188.47501","0.0280","10.8982"
"188.67500","0.0279","10.7242"
"188.87500","0.0278","10.5547"
"189.07500","0.0278","10.3889"
"189.27499","0.0277","10.2249"
"189.47501","0.0276","10.0588"
"189.67500","0.0276","9.8897"
"189.87500","0.0275","9.7214"
"190.07500","0.0274","9.5609"
"190.27499","0.0274","9.4048"
"190.47501","0.0273","9.2507"
"190.67500","0.0273","9.0936"
"190.87500","0.0272","8.9317"
"191.07500","0.0271","8.7683"
"191.27499","0.0270","8.6090"
"191.47501","0.0270","8.4439"
"191.67500","0.0269","8.2783"
"191.87500","0.0268","8.1185"
"192.07500","0.0268","7.9660"
"192.27499","0.0267","7.8184"
"192.47501","0.0266","7.6693"
"192.67500","0.0266","7.5199"
"192.87500","0.0265","7.3673"
"193.07500","0.0264","7.2129"
"193.27499","0.0264","7.0659"
"193.47501","0.0263","6.9221"
"193.67500","0.0262","6.7768"
"193.87500","0.0262","6.6295"
"194.07500","0.0261","6.4762"
"194.27499","0.0260","6.3298"
"194.47501","0.0260","6.1852"
"194.67500","0.0259","6.0406"
"194.87500","0.0258","5.8982"
"195.07500","0.0258","5.7566"
"195.27499","0.0257","5.6184"
"195.47501","0.0256","5.4825"
"195.67500","0.0256","5.3499"
"195.87500","0.0255","5.2116"
"196.07500","0.0254","5.0708"
"196.27499","0.0254","4.9303"
"196.47501","0.0253","4.7952"
"196.67500","0.0252","4.6661"
"196.87500","0.0252","4.5371"
"197.07500","0.0251","4.4076"
"197.27499","0.0250","4.2760"
"197.47501","0.0250","4.1487"
"197.67500","0.0249","4.0256"
"197.87500","0.0248","3.9000"
"198.07500","0.0248","3.7755"
"198.27499","0.0247","3.6583"
"198.47501","0.0246","3.6313"
"198.67500","0.0246","3.5054"
"198.87500","0.0245","3.3849"
"199.07500","0.0244","3.2718"
"199.27499","0.0244","3.1672"
"199.47501","0.0243","3.0648"
"199.67500","0.0242","2.9631"
"199.87500","0.0242","2.8643"
"200.07500","0.0241","2.7703"
"200.27499","0.0240","2.6744"
"200.47501","0.0240","2.5775"
"200.67500","0.0239","2.4835"
"200.87500","0.0238","2.3896"
"201.07500","0.0238","2.2956"
"201.27499","0.0237","2.2014"
"201.47501","0.0236","2.1079"
"201.67500","0.0236","2.0157"
"201.87500","0.0235","1.9220"
"202.07500","0.0234","1.8284"
"202.27499","0.0234","1.7323"
"202.47501","0.0233","1.6339"
"202.67500","0.0232","1.5395"
"202.87500","0.0232","1.4505"
"203.07500","0.0231","1.3617"
"203.27499","0.0231","1.2738"
"203.47501","0.0230","1.1801"
"203.67500","0.0229","1.0841"
"203.87500","0.0228","0.9917"
"204.07500","0.0228","0.8990"
"204.27499","0.0227","0.8067"
"204.47501","0.0226","0.7109"
"204.67500","0.0226","0.6218"
"204.87500","0.0225","0.5335"
"205.07500","0.0224","0.4462"
"205.27499","0.0224","0.3573"
"205.47501","0.0223","0.2662"
"205.67500","0.0222","0.1696"
"205.87500","0.0222","0.0739"
"206.03500","0.0221","-0.0004"
"206.03600","0.0221","-0.0009"
"206.03700","0.0221","-0.0014"
"206.23700","0.0221","0.0405"
"206.43700","0.0222","0.1342"
"206.63699","0.0222","0.2383"
"206.83701","0.0223","0.3853"
"207.03700","0.0223","0.5764"
"207.23700","0.0224","0.7828"
"207.43700","0.0225","0.9878"
"207.63699","0.0226","1.1882"
"207.83701","0.0226","1.3842"
"208.03700","0.0227","1.5705"
"208.23700","0.0228","1.7401"
"208.43700","0.0228","1.9059"
"208.63699","0.0229","2.0732"
"208.83701","0.0230","2.2438"
"209.03700","0.0230","2.4100"
"209.23700","0.0231","2.5703"
"209.43700","0.0232","2.7284"
"209.63699","0.0232","2.8900"
"209.83701","0.0233","3.0515"
"210.03700","0.0234","3.2119"
"210.23700","0.0234","3.3633"
"210.43700","0.0235","3.5087"
"210.63699","0.0236","3.6581"
"210.83701","0.0236","3.8107"
"211.03700","0.0237","3.9615"
"211.23700","0.0238","4.1116"
"211.43700","0.0238","4.2571"
"211.63699","0.0239","4.4025"
"211.83701","0.0240","4.5535"
"212.03700","0.0240","4.7099"
"212.23700","0.0241","4.8647"
"212.43700","0.0242","5.0175"
"212.63699","0.0242","5.1738"
"212.83701","0.0243","5.3324"
"213.03700","0.0244","5.4905"
"213.23700","0.0244","5.6480"
"213.43700","0.0245","5.8010"
"213.63699","0.0246","5.9523"
"213.83701","0.0246","6.1069"
"214.03700","0.0247","6.2660"
"214.23700","0.0248","6.4270"
"214.43700","0.0248","6.5857"
"214.63699","0.0249","6.7348"
"214.83701","0.0250","6.8830"
"215.03700","0.0250","7.0398"
"215.23700","0.0251","7.1987"
"215.43700","0.0252","7.3557"
"215.63699","0.0252","7.5057"
"215.83701","0.0253","7.6574"
"216.03700","0.0254","7.8115"
"216.23700","0.0254","7.9657"
"216.43700","0.0255","8.1192"
"216.63699","0.0256","8.2653"
"216.83701","0.0256","8.4096"
"217.03700","0.0257","8.5598"
"217.23700","0.0258","8.7120"
"217.43700","0.0258","8.8654"
"217.63699","0.0259","9.0152"
"217.83701","0.0260","9.1578"
"218.03700","0.0260","9.2994"
"218.23700","0.0261","9.4477"
"218.43700","0.0262","9.5967"
"218.63699","0.0262","9.7412"
"218.83701","0.0263","9.8802"
"219.03700","0.0264","10.0197"
"219.23700","0.0264","10.1633"
"219.43700","0.0265","10.3069"
"219.63699","0.0266","10.4486"
"219.83701","0.0266","10.5860"
"220.03700","0.0267","10.7214"
"220.23700","0.0268","10.8576"
"220.43700","0.0268","10.9771"
"220.63699","0.0269","11.1033"
"220.83701","0.0270","11.2359"
"221.03700","0.0270","11.3613"
"221.23700","0.0271","11.4876"
"221.43700","0.0272","11.6180"
"221.63699","0.0272","11.7491"
"221.83701","0.0273","11.8725"
"222.03700","0.0274","11.9929"
"222.23700","0.0274","12.1216"
"222.43700","0.0275","12.2514"
"222.63699","0.0276","12.3827"
"222.83701","0.0276","12.5100"
"223.03700","0.0277","12.6298"
"223.23700","0.0278","12.7499"
"223.43700","0.0278","12.8738"
"223.63699","0.0279","13.0007"
"223.83701","0.0280","13.1274"
"224.03700","0.0280","13.2469"
"224.23700","0.0281","13.3608"
"224.43700","0.0282","13.4784"
"224.63699","0.0282","13.6032"
"224.83701","0.0283","13.7290"
"225.03700","0.0284","13.8493"
"225.23700","0.0284","13.9677"
"225.43700","0.0285","14.0884"
"225.63699","0.0286","14.2098"
"225.83701","0.0286","14.3302"
"226.03700","0.0287","14.4451"
"226.23700","0.0288","14.5557"
"226.43700","0.0288","14.6661"
"226.63699","0.0289","14.7813"
"226.83701","0.0290","14.8989"
"227.03700","0.0290","15.0150"
"227.23700","0.0291","15.1241"
"227.43700","0.0292","15.2266"
"227.63699","0.0292","15.3337"
"227.83701","0.0293","15.4448"
"228.03700","0.0294","15.5579"
"228.23700","0.0294","15.6647"
"228.43700","0.0295","15.7636"
"228.63699","0.0296","15.8646"
"228.83701","0.0296","15.9642"
"229.03700","0.0297","16.0573"
"229.23700","0.0298","16.1457"
"229.43700","0.0298","16.2252"
"229.63699","0.0299","16.3052"
"229.83701","0.0300","16.3867"
"230.03700","0.0300","16.4638"
"230.23700","0.0301","16.5304"
"230.43700","0.0302","16.5843"
"230.63699","0.0302","16.6277"
"230.83701","0.0303","16.6672"
"231.03700","0.0304","16.7015"
"231.23700","0.0304","16.7187"
"231.43700","0.0305","16.7206"
"231.63699","0.0306","16.7133"
"231.83701","0.0306","16.7048"
"232.03700","0.0307","16.6952"
"232.23700","0.0308","16.6831"
"232.43700","0.0308","16.6709"
"232.63699","0.0309","16.6587"
"232.83701","0.0310","16.6492"
"233.03700","0.0310","16.6458"
"233.23700","0.0311","16.6427"
"233.43700","0.0312","16.6388"
"233.63699","0.0312","16.6265"
"233.83701","0.0313","16.6170"
"234.03700","0.0314","16.6161"
"234.23700","0.0314","16.6201"
"234.43700","0.0315","16.6225"
"234.63699","0.0316","16.6170"
"234.83701","0.0316","16.6141"
"235.03700","0.0317","16.6156"
"235.23700","0.0318","16.6182"
"235.43700","0.0318","16.6204"
"235.63699","0.0319","16.6158"
"235.83701","0.0320","16.6109"
"236.03700","0.0320","16.6132"
"236.23700","0.0321","16.6178"
"236.43700","0.0322","16.6200"
"236.63699","0.0322","16.6199"
"236.83701","0.0323","16.6171"
"237.03700","0.0324","16.6135"
"237.23700","0.0324","16.6197"
"237.43700","0.0325","16.6273"
"237.63699","0.0326","16.6303"
"237.83701","0.0326","16.6299"
"238.03700","0.0327","16.6282"
"238.23700","0.0328","16.6330"
"238.43700","0.0328","16.6379"
"238.63699","0.0329","16.6408"
"238.83701","0.0330","16.6400"
"239.03700","0.0330","16.6378"
"239.23700","0.0331","16.6425"
"239.43700","0.0332","16.6490"
"239.63699","0.0332","16.6569"
"239.83701","0.0333","16.6592"
"240.03700","0.0334","16.6557"
"240.23700","0.0334","16.6540"
"240.43700","0.0335","16.6604"
"240.63699","0.0336","16.6716"
"240.83701","0.0336","16.6764"
"241.03700","0.0337","16.6748"
"241.23700","0.0338","16.6768"
"241.43700","0.0338","16.6817"
"241.63699","0.0339","16.6855"
"241.83701","0.0340","16.6900"
"242.03700","0.0340","16.6916"
"242.23700","0.0341","16.6917"
"242.43700","0.0342","16.6977"
"242.63699","0.0342","16.7059"
"242.83701","0.0343","16.7137"
"243.03700","0.0344","16.7164"
"243.23700","0.0344","16.7141"
"243.43700","0.0345","16.7139"
"243.63699","0.0346","16.7216"
"243.83701","0.0346","16.7315"
"244.03700","0.0347","16.7339"
"244.23700","0.0348","16.7329"
"244.43700","0.0348","16.7358"
"244.63699","0.0349","16.7404"
"244.83701","0.0350","16.7471"
"245.03700","0.0350","16.7513"
"245.23700","0.0351","16.7527"
"245.43700","0.0352","16.7549"
"245.63699","0.0352","16.7602"
"245.83701","0.0353","16.7676"
"246.03700","0.0354","16.7754"
"246.23700","0.0354","16.7762"
"246.43700","0.0355","16.7719"
"246.63699","0.0356","16.7720"
"246.83701","0.0356","16.7800"
"247.03700","0.0357","16.7923"
"247.23700","0.0358","16.8005"
"247.43700","0.0358","16.8020"
"247.63699","0.0359","16.8056"
"247.83701","0.0360","16.8126"
"248.03700","0.0360","16.8196"
"248.23700","0.0361","16.8252"
"248.43700","0.0362","16.8245"
"248.63699","0.0362","16.8235"
"248.83701","0.0363","16.8311"
"249.03700","0.0364","16.8393"
"249.23700","0.0364","16.8450"
"249.43700","0.0365","16.8483"
"249.63699","0.0366","16.8458"
"249.83701","0.0366","16.8480"
"250.03700","0.0367","16.8577"
"250.23700","0.0368","16.8681"
"250.43700","0.0368","16.8726"
"250.63699","0.0369","16.8721"
"250.83701","0.0370","16.8781"
"251.03700","0.0370","16.8841"
"251.23700","0.0371","16.8889"
"251.43700","0.0372","16.8919"
"251.63699","0.0372","16.8931"
"251.83701","0.0373","16.8956"
"252.03700","0.0374","16.9003"
"252.23700","0.0374","16.9097"
"252.43700","0.0375","16.9171"
"252.63699","0.0376","16.9197"
"252.83701","0.0376","16.9173"
"253.03700","0.0377","16.9187"
"253.23700","0.0378","16.9281"
"253.43700","0.0378","16.9403"
"253.63699","0.0379","16.9436"
"253.83701","0.0380","16.9423"
"254.03700","0.0380","16.9446"
"254.23700","0.0381","16.9501"
"254.43700","0.0382","16.9552"
"254.63699","0.0382","16.9598"
"254.83701","0.0383","16.9593"
"255.03700","0.0384","16.9599"
"255.23700","0.0384","16.9682"
"255.43700","0.0385","16.9764"
"255.63699","0.0386","16.9822"
"255.83701","0.0386","16.9829"
"256.03699","0.0387","16.9794"
"256.23700","0.0388","16.9829"
"256.43701","0.0388","16.9913"
"256.63699","0.0389","17.0001"
"256.83701","0.0390","16.9989"
"257.03699","0.0390","16.9989"
"257.23700","0.0391","17.0035"
"257.43701","0.0392","17.0100"
"257.63699","0.0392","17.0164"
"257.83701","0.0393","17.0209"
"258.03699","0.0394","17.0205"
"258.23700","0.0394","17.0221"
"258.43701","0.0395","17.0296"
"258.63699","0.0396","17.0380"
"258.83701","0.0396","17.0441"
"259.03699","0.0397","17.0420"
"259.23700","0.0398","17.0363"
"259.43701","0.0398","17.0381"
"259.63699","0.0399","17.0474"
"259.83701","0.0400","17.0554"
"259.94699","0.0400","17.0582"
"259.94800","0.0400","17.0582"
"259.94901","0.0400","17.0582"
"260.14899","0.0400","16.9507"
"260.34900","0.0400","16.8105"
"260.54901","0.0399","16.6613"
"260.74899","0.0398","16.4842"
"260.94901","0.0397","16.2436"
"261.14899","0.0396","15.9649"
"261.34900","0.0395","15.6990"
"261.54901","0.0395","15.4592"
"261.74899","0.0394","15.2326"
"261.94901","0.0393","15.0055"
"262.14899","0.0392","14.7743"
"262.34900","0.0391","14.5477"
"262.54901","0.0390","14.3294"
"262.74899","0.0390","14.1145"
"262.94901","0.0389","13.8918"
"263.14899","0.0388","13.6654"
"263.34900","0.0387","13.4476"
"263.54901","0.0386","13.2271"
"263.74899","0.0385","13.0062"
"263.94901","0.0385","12.7915"
"264.14899","0.0384","12.5806"
"264.34900","0.0383","12.3728"
"264.54901","0.0382","12.1570"
"264.74899","0.0381","11.9383"
"264.94901","0.0380","11.7265"
"265.14899","0.0380","11.5222"
"265.34900","0.0379","11.3186"
"265.54901","0.0378","11.1070"
"265.74899","0.0377","10.9002"
"265.94901","0.0376","10.6977"
"266.14899","0.0375","10.4888"
"266.34900","0.0375","10.2782"
"266.54901","0.0374","10.0771"
"266.74899","0.0373","9.8788"
"266.94901","0.0372","9.6784"
"267.14899","0.0371","9.4722"
"267.34900","0.0370","9.2641"
"267.54901","0.0370","9.0658"
"267.74899","0.0369","8.8764"
"267.94901","0.0368","8.6868"
"268.14899","0.0367","8.4888"
"268.34900","0.0366","8.2948"
"268.54901","0.0366","8.1051"
"268.74899","0.0365","7.9107"
"268.94901","0.0364","7.7176"
"269.14899","0.0363","7.5288"
"269.34900","0.0362","7.3448"
"269.54901","0.0361","7.1590"
"269.74899","0.0360","6.9692"
"269.94901","0.0360","6.7855"
"270.14899","0.0359","6.6112"
"270.34900","0.0358","6.4417"
"270.54901","0.0357","6.2671"
"270.74899","0.0356","6.0857"
"270.94901","0.0356","5.9068"
"271.14899","0.0355","5.7277"
"271.34900","0.0354","5.5481"
"271.54901","0.0353","5.3790"
"271.74899","0.0352","5.2154"
"271.94901","0.0351","5.0549"
"272.14899","0.0350","4.8926"
"272.34900","0.0350","4.7261"
"272.54901","0.0349","4.5650"
"272.74899","0.0348","4.4120"
"272.94901","0.0347","4.2624"
"273.14899","0.0346","4.1837"
"273.34900","0.0345","4.0330"
"273.54901","0.0345","3.8778"
"273.74899","0.0344","3.7348"
"273.94901","0.0343","3.6003"
"274.14899","0.0342","3.4703"
"274.34900","0.0341","3.3426"
"274.54901","0.0341","3.2154"
"274.74899","0.0340","3.0830"
"274.94901","0.0339","2.9500"
"275.14899","0.0338","2.8246"
"275.34900","0.0337","2.7070"
"275.54901","0.0336","2.5888"
"275.74899","0.0336","2.4675"
"275.94901","0.0335","2.3502"
"276.14899","0.0334","2.2334"
"276.34900","0.0333","2.1133"
"276.54901","0.0332","1.9937"
"276.74899","0.0331","1.8744"
"276.94901","0.0330","1.7577"
"277.14899","0.0330","1.6385"
"277.34900","0.0329","1.5148"
"277.54901","0.0328","1.3943"
"277.74899","0.0327","1.2820"
"277.94901","0.0326","1.1741"
"278.14899","0.0326","1.0640"
"278.34900","0.0325","0.9457"
"278.54901","0.0324","0.8352"
"278.74899","0.0323","0.7237"
"278.94901","0.0322","0.6066"
"279.14899","0.0321","0.4909"
"279.34900","0.0320","0.3780"
"279.54901","0.0320","0.2667"
"279.74899","0.0319","0.1536"
"279.94901","0.0318","0.0350"
"280.01001","0.0318","-0.0006"
"280.01099","0.0318","-0.0012"
"280.01199","0.0318","-0.0017"
"280.21201","0.0318","0.0507"
"280.41199","0.0318","0.1661"
"280.61200","0.0319","0.3162"
"280.81201","0.0320","0.5392"
"281.01199","0.0321","0.7974"
"281.21201","0.0322","1.0542"
"281.41199","0.0323","1.2939"
"281.61200","0.0323","1.5119"
"281.81201","0.0324","1.7227"
"282.01199","0.0325","1.9400"
"282.21201","0.0326","2.1528"
"282.41199","0.0327","2.3545"
"282.61200","0.0328","2.5551"
"282.81201","0.0328","2.7556"
"283.01199","0.0329","2.9500"
"283.21201","0.0330","3.1381"
"283.41199","0.0331","3.3207"
"283.61200","0.0332","3.5105"
"283.81201","0.0333","3.7035"
"284.01199","0.0333","3.8957"
"284.21201","0.0334","4.0780"
"284.41199","0.0335","4.2653"
"284.61200","0.0336","4.4637"
"284.81201","0.0337","4.6625"
"285.01199","0.0337","4.8543"
"285.21201","0.0338","5.0497"
"285.41199","0.0339","5.2478"
"285.61200","0.0340","5.4433"
"285.81201","0.0341","5.6327"
"286.01199","0.0342","5.8226"
"286.21201","0.0342","6.0211"
"286.41199","0.0343","6.2247"
"286.61200","0.0344","6.4202"
"286.81201","0.0345","6.6061"
"287.01199","0.0346","6.7971"
"287.21201","0.0347","6.9930"
"287.41199","0.0348","7.1800"
"287.61200","0.0348","7.3644"
"287.81201","0.0349","7.5524"
"288.01199","0.0350","7.7421"
"288.21201","0.0351","7.9288"
"288.41199","0.0352","8.1106"
"288.61200","0.0352","8.2967"
"288.81201","0.0353","8.4902"
"289.01199","0.0354","8.6826"
"289.21201","0.0355","8.8607"
"289.41199","0.0356","9.0292"
"289.61200","0.0357","9.2093"
"289.81201","0.0357","9.3918"
"290.01199","0.0358","9.5715"
"290.21201","0.0359","9.7489"
"290.41199","0.0360","9.9333"
"290.61200","0.0361","10.1188"
"290.81201","0.0362","10.2956"
"291.01199","0.0363","10.4630"
"291.21201","0.0363","10.6364"
"291.41199","0.0364","10.8070"
"291.61200","0.0365","10.9523"
"291.81201","0.0366","11.1037"
"292.01199","0.0367","11.2647"
"292.21201","0.0367","11.4364"
"292.41199","0.0368","11.6040"
"292.61200","0.0369","11.7575"
"292.81201","0.0370","11.9174"
"293.01199","0.0371","12.0807"
"293.21201","0.0372","12.2414"
"293.41199","0.0373","12.3943"
"293.61200","0.0373","12.5453"
"293.81201","0.0374","12.7014"
"294.01199","0.0375","12.8618"
"294.21201","0.0376","13.0196"
"294.41199","0.0377","13.1635"
"294.61200","0.0377","13.3143"
"294.81201","0.0378","13.4773"
"295.01199","0.0379","13.6310"
"295.21201","0.0380","13.7801"
"295.41199","0.0381","13.9309"
"295.61200","0.0382","14.0836"
"295.81201","0.0383","14.2354"
"296.01199","0.0383","14.3775"
"296.21201","0.0384","14.5255"
"296.41199","0.0385","14.6778"
"296.61200","0.0386","14.8327"
"296.81201","0.0387","14.9796"
"297.01199","0.0388","15.1183"
"297.21201","0.0388","15.2642"
"297.41199","0.0389","15.4152"
"297.61200","0.0390","15.5553"
"297.81201","0.0391","15.6907"
"298.01199","0.0392","15.8307"
"298.21201","0.0392","15.9721"
"298.41199","0.0393","16.1074"
"298.61200","0.0394","16.2365"
"298.81201","0.0395","16.3680"
"299.01199","0.0396","16.5035"
"299.21201","0.0397","16.6305"
"299.41199","0.0398","16.7392"
"299.61200","0.0398","16.8385"
"299.81201","0.0399","16.9447"
"300.01199","0.0400","17.0491"
"300.21201","0.0401","17.1384"
"300.41199","0.0402","17.2169"
"300.61200","0.0402","17.2874"
"300.81201","0.0403","17.3450"
"301.01199","0.0404","17.3834"
"301.21201","0.0405","17.4019"
"301.41199","0.0406","17.4087"
"301.61200","0.0407","17.4024"
"301.81201","0.0408","17.3819"
"302.01199","0.0408","17.3558"
"302.21201","0.0409","17.3398"
"302.41199","0.0410","17.3327"
"302.61200","0.0411","17.3225"
"302.81201","0.0412","17.3074"
"303.01199","0.0413","17.2996"
"303.21201","0.0413","17.2952"
"303.41199","0.0414","17.2879"
"303.61200","0.0415","17.2778"
"303.81201","0.0416","17.2727"
"304.01199","0.0417","17.2755"
"304.21201","0.0418","17.2779"
"304.41199","0.0418","17.2715"
"304.61200","0.0419","17.2628"
"304.81201","0.0420","17.2654"
"305.01199","0.0421","17.2734"
"305.21201","0.0422","17.2722"
"305.41199","0.0423","17.2664"
"305.61200","0.0423","17.2674"
"305.81201","0.0424","17.2723"
"306.01199","0.0425","17.2714"
"306.21201","0.0426","17.2664"
"306.41199","0.0427","17.2690"
"306.61200","0.0427","17.2806"
"306.81201","0.0428","17.2867"
"307.01199","0.0429","17.2824"
"307.21201","0.0430","17.2796"
"307.41199","0.0431","17.2857"
"307.61200","0.0432","17.2933"
"307.81201","0.0433","17.2888"
"308.01199","0.0433","17.2896"
"308.21201","0.0434","17.2969"
"308.41199","0.0435","17.3025"
"308.61200","0.0436","17.3047"
"308.81201","0.0437","17.3049"
"309.01199","0.0437","17.3112"
"309.21201","0.0438","17.3220"
"309.41199","0.0439","17.3261"
"309.61200","0.0440","17.3169"
"309.81201","0.0441","17.3174"
"310.01199","0.0442","17.3295"
"310.21201","0.0443","17.3385"
"310.41199","0.0443","17.3392"
"310.61200","0.0444","17.3428"
"310.81201","0.0445","17.3524"
"311.01199","0.0446","17.3594"
"311.21201","0.0447","17.3566"
"311.41199","0.0448","17.3566"
"311.61200","0.0448","17.3634"
"311.81201","0.0449","17.3708"
"312.01199","0.0450","17.3724"
"312.21201","0.0451","17.3685"
"312.41199","0.0452","17.3749"
"312.61200","0.0452","17.3891"
"312.81201","0.0453","17.3943"
"313.01199","0.0454","17.3927"
"313.21201","0.0455","17.3987"
"313.41199","0.0456","17.4058"
"313.61200","0.0457","17.4086"
"313.81201","0.0458","17.4069"
"314.01199","0.0458","17.4094"
"314.21201","0.0459","17.4199"
"314.41199","0.0460","17.4294"
"314.61200","0.0461","17.4296"
"314.81201","0.0462","17.4259"
"315.01199","0.0462","17.4332"
"315.21201","0.0463","17.4467"
"315.41199","0.0464","17.4479"
"315.61200","0.0465","17.4472"
"315.81201","0.0466","17.4519"
"316.01199","0.0467","17.4573"
"316.21201","0.0468","17.4615"
"316.41199","0.0468","17.4607"
"316.61200","0.0469","17.4671"
"316.81201","0.0470","17.4800"
"317.01199","0.0471","17.4867"
"317.21201","0.0472","17.4841"
"317.41199","0.0472","17.4826"
"317.61200","0.0473","17.4921"
"317.81201","0.0474","17.5008"
"318.01199","0.0475","17.4999"
"318.21201","0.0476","17.5014"
"318.41199","0.0477","17.5100"
"318.61200","0.0478","17.5165"
"318.81201","0.0478","17.5193"
"319.01199","0.0479","17.5202"
"319.21201","0.0480","17.5284"
"319.41199","0.0481","17.5391"
"319.61200","0.0482","17.5427"
"319.81201","0.0483","17.5338"
"320.01199","0.0483","17.5341"
"320.21201","0.0484","17.5452"
"320.41199","0.0485","17.5571"
"320.61200","0.0486","17.5593"
"320.81201","0.0487","17.5635"
"321.01199","0.0488","17.5719"
"321.21201","0.0488","17.5785"
"321.41199","0.0489","17.5766"
"321.61200","0.0490","17.5752"
"321.81201","0.0491","17.5853"
"322.01199","0.0492","17.5937"
"322.21201","0.0493","17.5956"
"322.41199","0.0493","17.5923"
"322.61200","0.0494","17.5994"
"322.81201","0.0495","17.6125"
"323.01199","0.0496","17.6146"
"323.21201","0.0497","17.6149"
"323.41199","0.0498","17.6219"
