database,series,ni_at,T_C,label,fraction,alpha_solvus_C,solidus_C
mpea-02b,C_free,4.6,925.0,A1_FCC,1.000000000010972,1160.0,1370.0
mpea-02b,C_free,4.6,950.0,A1_FCC,1.0000000000101492,1160.0,1370.0
mpea-02b,C_free,5.0,1000.0,A1_FCC,1.0000000000400693,1160.0,1370.0
mpea-02b,C_free,5.0,1010.0,A1_FCC,0.9999999999894954,1160.0,1370.0
mpea-02b,C_free,5.0,1020.0,A1_FCC,0.9999999999389687,1160.0,1370.0
mpea-02b,C_free,5.0,1030.0,A1_FCC,0.9999999999789346,1160.0,1370.0
mpea-02b,C_free,5.0,1040.0,A1_FCC,0.98254844617409,1160.0,1370.0
mpea-02b,C_free,5.0,1040.0,B2_BCC[A2],0.017451553861434092,1160.0,1370.0
mpea-02b,C_free,5.0,1050.0,B2_BCC[A2],0.08090424276219815,1160.0,1370.0
mpea-02b,C_free,5.0,1050.0,A1_FCC,0.9190957571723535,1160.0,1370.0
mpea-02b,C_free,5.0,1060.0,B2_BCC[A2],0.14734770302388445,1160.0,1370.0
mpea-02b,C_free,5.0,1060.0,A1_FCC,0.8526522965727301,1160.0,1370.0
mpea-02b,C_free,5.0,1070.0,B2_BCC[A2],0.2170616698566989,1160.0,1370.0
mpea-02b,C_free,5.0,1070.0,A1_FCC,0.7829383300899366,1160.0,1370.0
mpea-02b,C_free,5.0,1080.0,A1_FCC,0.7096442705614572,1160.0,1370.0
mpea-02b,C_free,5.0,1080.0,B2_BCC[A2],0.2903557293977509,1160.0,1370.0
mpea-02b,C_free,5.0,1090.0,A1_FCC,0.6324274778703655,1160.0,1370.0
mpea-02b,C_free,5.0,1090.0,B2_BCC[A2],0.3675725220996035,1160.0,1370.0
mpea-02b,C_free,5.0,1100.0,A1_FCC,0.5509088561911313,1160.0,1370.0
mpea-02b,C_free,5.0,1100.0,B2_BCC[A2],0.4490911437274086,1160.0,1370.0
mpea-02b,C_free,5.0,1110.0,A1_FCC,0.4646693886806379,1160.0,1370.0
mpea-02b,C_free,5.0,1110.0,B2_BCC[A2],0.5353306114039635,1160.0,1370.0
mpea-02b,C_free,5.0,1120.0,A1_FCC,0.3732470035665357,1160.0,1370.0
mpea-02b,C_free,5.0,1120.0,B2_BCC[A2],0.6267529963618789,1160.0,1370.0
mpea-02b,C_free,5.0,1130.0,A1_FCC,0.2761351346064059,1160.0,1370.0
mpea-02b,C_free,5.0,1130.0,B2_BCC[A2],0.7238648654315976,1160.0,1370.0
mpea-02b,C_free,5.0,1140.0,A1_FCC,0.1727892225261332,1160.0,1370.0
mpea-02b,C_free,5.0,1140.0,B2_BCC[A2],0.8272107773846525,1160.0,1370.0
mpea-02b,C_free,5.0,1150.0,A1_FCC,0.0626888508728497,1160.0,1370.0
mpea-02b,C_free,5.0,1150.0,B2_BCC[A2],0.9373111491747186,1160.0,1370.0
mpea-02b,C_free,5.0,1160.0,B2_BCC[A2],1.0000000000050933,1160.0,1370.0
mpea-02b,C_free,5.0,1170.0,B2_BCC[A2],0.9999999999438263,1160.0,1370.0
mpea-02b,C_free,5.0,1180.0,B2_BCC[A2],0.9999999999918596,1160.0,1370.0
mpea-02b,C_free,5.0,1190.0,B2_BCC[A2],1.0000000000125355,1160.0,1370.0
mpea-02b,C_free,5.0,1200.0,B2_BCC[A2],0.999999999972134,1160.0,1370.0
mpea-02b,C_free,5.0,1210.0,B2_BCC[A2],1.0000000000177103,1160.0,1370.0
mpea-02b,C_free,5.0,1220.0,B2_BCC[A2],1.000000000055796,1160.0,1370.0
mpea-02b,C_free,5.0,1230.0,B2_BCC[A2],0.9999999999901662,1160.0,1370.0
mpea-02b,C_free,5.0,1240.0,B2_BCC[A2],1.0000000000391533,1160.0,1370.0
mpea-02b,C_free,5.0,1250.0,B2_BCC[A2],1.0000000000196438,1160.0,1370.0
mpea-02b,C_free,5.0,1260.0,B2_BCC[A2],0.9999999999768605,1160.0,1370.0
mpea-02b,C_free,5.0,1270.0,B2_BCC[A2],1.0000000000385567,1160.0,1370.0
mpea-02b,C_free,5.0,1280.0,B2_BCC[A2],0.9999999999510187,1160.0,1370.0
mpea-02b,C_free,5.0,1290.0,B2_BCC[A2],0.9999999999895014,1160.0,1370.0
mpea-02b,C_free,5.0,1300.0,B2_BCC[A2],0.9999999999937671,1160.0,1370.0
mpea-02b,C_free,5.0,1310.0,B2_BCC[A2],0.9999999999641,1160.0,1370.0
mpea-02b,C_free,5.0,1320.0,B2_BCC[A2],0.9999999999917022,1160.0,1370.0
mpea-02b,C_free,5.0,1330.0,B2_BCC[A2],1.0000000000109832,1160.0,1370.0
mpea-02b,C_free,5.0,1340.0,B2_BCC[A2],1.0000000000304632,1160.0,1370.0
mpea-02b,C_free,5.0,1350.0,B2_BCC[A2],1.0000000000018656,1160.0,1370.0
mpea-02b,C_free,5.0,1360.0,B2_BCC[A2],1.00000000001969,1160.0,1370.0
mpea-02b,C_free,5.0,1370.0,LIQUID,0.06878815582060911,1160.0,1370.0
mpea-02b,C_free,5.0,1370.0,B2_BCC[A2],0.9312118441645273,1160.0,1370.0
mpea-02b,C_free,5.0,1380.0,B2_BCC[A2],0.7030298945302773,1160.0,1370.0
mpea-02b,C_free,5.0,1380.0,LIQUID,0.29697010529517376,1160.0,1370.0
mpea-02b,C_free,5.0,1390.0,B2_BCC[A2],0.4460762831628785,1160.0,1370.0
mpea-02b,C_free,5.0,1390.0,LIQUID,0.553923716831641,1160.0,1370.0
mpea-02b,C_free,5.0,1400.0,LIQUID,0.8440110716024908,1160.0,1370.0
mpea-02b,C_free,5.0,1400.0,B2_BCC[A2],0.15598892849549514,1160.0,1370.0
mpea-02b,C_free,5.0,400.0,A1_FCC,0.48402047651378827,1160.0,1370.0
mpea-02b,C_free,5.0,400.0,B2_BCC[A2],0.08856860900046683,1160.0,1370.0
mpea-02b,C_free,5.0,400.0,B2_BCC[ordered],0.1292241882693347,1160.0,1370.0
mpea-02b,C_free,5.0,400.0,CUB_A13,0.2981867261749201,1160.0,1370.0
mpea-02b,C_free,5.0,425.0,A1_FCC,0.7549292470918116,1160.0,1370.0
mpea-02b,C_free,5.0,425.0,B2_BCC[ordered],0.1272386115946497,1160.0,1370.0
mpea-02b,C_free,5.0,425.0,CUB_A13,0.11783214167753038,1160.0,1370.0
mpea-02b,C_free,5.0,450.0,A1_FCC,0.8188001419561998,1160.0,1370.0
mpea-02b,C_free,5.0,450.0,B2_BCC[ordered],0.12520619695872326,1160.0,1370.0
mpea-02b,C_free,5.0,450.0,CUB_A13,0.05599366121214925,1160.0,1370.0
mpea-02b,C_free,5.0,475.0,B2_BCC[ordered],0.12242053891877001,1160.0,1370.0
mpea-02b,C_free,5.0,475.0,A1_FCC,0.8775794610665102,1160.0,1370.0
mpea-02b,C_free,5.0,500.0,B2_BCC[ordered],0.11876563987297924,1160.0,1370.0
mpea-02b,C_free,5.0,500.0,A1_FCC,0.8812343601355147,1160.0,1370.0
mpea-02b,C_free,5.0,525.0,A1_FCC,0.8853590483968674,1160.0,1370.0
mpea-02b,C_free,5.0,525.0,B2_BCC[ordered],0.11464095158391067,1160.0,1370.0
mpea-02b,C_free,5.0,550.0,A1_FCC,0.8899468599576557,1160.0,1370.0
mpea-02b,C_free,5.0,550.0,B2_BCC[ordered],0.11005314006933616,1160.0,1370.0
mpea-02b,C_free,5.0,575.0,A1_FCC,0.894986605765059,1160.0,1370.0
mpea-02b,C_free,5.0,575.0,B2_BCC[ordered],0.10501339425071515,1160.0,1370.0
mpea-02b,C_free,5.0,600.0,A1_FCC,0.9004635296509373,1160.0,1370.0
mpea-02b,C_free,5.0,600.0,B2_BCC[ordered],0.09953647033596992,1160.0,1370.0
mpea-02b,C_free,5.0,625.0,A1_FCC,0.9063603695006555,1160.0,1370.0
mpea-02b,C_free,5.0,625.0,B2_BCC[ordered],0.09363963045474832,1160.0,1370.0
mpea-02b,C_free,5.0,650.0,A1_FCC,0.9126584613099514,1160.0,1370.0
mpea-02b,C_free,5.0,650.0,B2_BCC[ordered],0.08734153867265779,1160.0,1370.0
mpea-02b,C_free,5.0,675.0,A1_FCC,0.9193388346081707,1160.0,1370.0
mpea-02b,C_free,5.0,675.0,B2_BCC[ordered],0.08066116538492335,1160.0,1370.0
mpea-02b,C_free,5.0,700.0,A1_FCC,0.926383269035228,1160.0,1370.0
mpea-02b,C_free,5.0,700.0,B2_BCC[ordered],0.0736167309429806,1160.0,1370.0
mpea-02b,C_free,5.0,725.0,A1_FCC,0.9337753110894754,1160.0,1370.0
mpea-02b,C_free,5.0,725.0,B2_BCC[ordered],0.06622468892806369,1160.0,1370.0
mpea-02b,C_free,5.0,750.0,A1_FCC,0.9415012854090615,1160.0,1370.0
mpea-02b,C_free,5.0,750.0,B2_BCC[ordered],0.058498714590514166,1160.0,1370.0
mpea-02b,C_free,5.0,775.0,A1_FCC,0.9495513832521707,1160.0,1370.0
mpea-02b,C_free,5.0,775.0,B2_BCC[ordered],0.05044861675507534,1160.0,1370.0
mpea-02b,C_free,5.0,800.0,A1_FCC,0.9579209788872419,1160.0,1370.0
mpea-02b,C_free,5.0,800.0,B2_BCC[ordered],0.04207902111376891,1160.0,1370.0
mpea-02b,C_free,5.0,825.0,A1_FCC,0.9666124448713346,1160.0,1370.0
mpea-02b,C_free,5.0,825.0,B2_BCC[ordered],0.03338755528655401,1160.0,1370.0
mpea-02b,C_free,5.0,850.0,B2_BCC[ordered],0.024362030385858015,1160.0,1370.0
mpea-02b,C_free,5.0,850.0,A1_FCC,0.975637969630693,1160.0,1370.0
mpea-02b,C_free,5.0,875.0,B2_BCC[ordered],0.01497560659761303,1160.0,1370.0
mpea-02b,C_free,5.0,875.0,A1_FCC,0.9850243934043731,1160.0,1370.0
mpea-02b,C_free,5.0,900.0,A1_FCC,0.9999999999584789,1160.0,1370.0
mpea-02b,C_free,5.0,925.0,A1_FCC,0.9999999999990112,1160.0,1370.0
mpea-02b,C_free,5.0,950.0,A1_FCC,0.9999999999999991,1160.0,1370.0
mpea-02b,C_free,5.4,1000.0,A1_FCC,1.0000000000535303,1160.0,1370.0
mpea-02b,C_free,5.4,1010.0,A1_FCC,1.0000000000295222,1160.0,1370.0
mpea-02b,C_free,5.4,1020.0,A1_FCC,1.0000000000198395,1160.0,1370.0
mpea-02b,C_free,5.4,1030.0,A1_FCC,1.0000000000525402,1160.0,1370.0
mpea-02b,C_free,5.4,1040.0,A1_FCC,0.9999999999960715,1160.0,1370.0
mpea-02b,C_free,5.4,1050.0,A1_FCC,0.9563105250709176,1160.0,1370.0
mpea-02b,C_free,5.4,1050.0,B2_BCC[A2],0.04368947455042109,1160.0,1370.0
mpea-02b,C_free,5.4,1060.0,A1_FCC,0.8907758877521055,1160.0,1370.0
mpea-02b,C_free,5.4,1060.0,B2_BCC[A2],0.10922411211190673,1160.0,1370.0
mpea-02b,C_free,5.4,1070.0,B2_BCC[A2],0.17793969191245368,1160.0,1370.0
mpea-02b,C_free,5.4,1070.0,A1_FCC,0.8220603080001709,1160.0,1370.0
mpea-02b,C_free,5.4,1080.0,A1_FCC,0.749864660297872,1160.0,1370.0
mpea-02b,C_free,5.4,1080.0,B2_BCC[A2],0.2501353395880327,1160.0,1370.0
mpea-02b,C_free,5.4,1090.0,A1_FCC,0.6738579952524812,1160.0,1370.0
mpea-02b,C_free,5.4,1090.0,B2_BCC[A2],0.32614200474416677,1160.0,1370.0
mpea-02b,C_free,5.4,1100.0,A1_FCC,0.5936742562575793,1160.0,1370.0
mpea-02b,C_free,5.4,1100.0,B2_BCC[A2],0.4063257436373261,1160.0,1370.0
mpea-02b,C_free,5.4,1110.0,A1_FCC,0.508908877144861,1160.0,1370.0
mpea-02b,C_free,5.4,1110.0,B2_BCC[A2],0.491091122865383,1160.0,1370.0
mpea-02b,C_free,5.4,1120.0,A1_FCC,0.419115499202878,1160.0,1370.0
mpea-02b,C_free,5.4,1120.0,B2_BCC[A2],0.5808845008228467,1160.0,1370.0
mpea-02b,C_free,5.4,1130.0,A1_FCC,0.3238035551866983,1160.0,1370.0
mpea-02b,C_free,5.4,1130.0,B2_BCC[A2],0.6761964447651596,1160.0,1370.0
mpea-02b,C_free,5.4,1140.0,A1_FCC,0.2224396088230315,1160.0,1370.0
mpea-02b,C_free,5.4,1140.0,B2_BCC[A2],0.7775603911923396,1160.0,1370.0
mpea-02b,C_free,5.4,1150.0,A1_FCC,0.11446900432363706,1160.0,1370.0
mpea-02b,C_free,5.4,1150.0,B2_BCC[A2],0.8855309956283034,1160.0,1370.0
mpea-02b,C_free,5.4,1160.0,B2_BCC[A2],1.0000000000295894,1160.0,1370.0
mpea-02b,C_free,5.4,1170.0,B2_BCC[A2],1.0000000000122435,1160.0,1370.0
mpea-02b,C_free,5.4,1180.0,B2_BCC[A2],0.9999999999932141,1160.0,1370.0
mpea-02b,C_free,5.4,1190.0,B2_BCC[A2],0.999999999987634,1160.0,1370.0
mpea-02b,C_free,5.4,1200.0,B2_BCC[A2],1.0000000000479587,1160.0,1370.0
mpea-02b,C_free,5.4,1210.0,B2_BCC[A2],1.0000000000207003,1160.0,1370.0
mpea-02b,C_free,5.4,1220.0,B2_BCC[A2],1.0000000000561522,1160.0,1370.0
mpea-02b,C_free,5.4,1230.0,B2_BCC[A2],1.0000000000203144,1160.0,1370.0
mpea-02b,C_free,5.4,1240.0,B2_BCC[A2],0.9999999999867492,1160.0,1370.0
mpea-02b,C_free,5.4,1250.0,B2_BCC[A2],1.0000000000206304,1160.0,1370.0
mpea-02b,C_free,5.4,1260.0,B2_BCC[A2],0.9999999999890967,1160.0,1370.0
mpea-02b,C_free,5.4,1270.0,B2_BCC[A2],1.0000000000323397,1160.0,1370.0
mpea-02b,C_free,5.4,1280.0,B2_BCC[A2],1.0000000000022247,1160.0,1370.0
mpea-02b,C_free,5.4,1290.0,B2_BCC[A2],0.9999999999804096,1160.0,1370.0
mpea-02b,C_free,5.4,1300.0,B2_BCC[A2],1.000000000029321,1160.0,1370.0
mpea-02b,C_free,5.4,1310.0,B2_BCC[A2],1.0000000000618334,1160.0,1370.0
mpea-02b,C_free,5.4,1320.0,B2_BCC[A2],1.0000000000002967,1160.0,1370.0
mpea-02b,C_free,5.4,1330.0,B2_BCC[A2],0.9999999999779762,1160.0,1370.0
mpea-02b,C_free,5.4,1340.0,B2_BCC[A2],1.0000000000074283,1160.0,1370.0
mpea-02b,C_free,5.4,1350.0,B2_BCC[A2],1.0000000000325617,1160.0,1370.0
mpea-02b,C_free,5.4,1360.0,B2_BCC[A2],1.0000000000351024,1160.0,1370.0
mpea-02b,C_free,5.4,1370.0,LIQUID,0.1250564214826436,1160.0,1370.0
mpea-02b,C_free,5.4,1370.0,B2_BCC[A2],0.8749435784690527,1160.0,1370.0
mpea-02b,C_free,5.4,1380.0,LIQUID,0.3485450503968974,1160.0,1370.0
mpea-02b,C_free,5.4,1380.0,B2_BCC[A2],0.6514549496902798,1160.0,1370.0
mpea-02b,C_free,5.4,1390.0,B2_BCC[A2],0.4001693820656425,1160.0,1370.0
mpea-02b,C_free,5.4,1390.0,LIQUID,0.5998306178959011,1160.0,1370.0
mpea-02b,C_free,5.4,1400.0,LIQUID,0.8833075733259416,1160.0,1370.0
mpea-02b,C_free,5.4,1400.0,B2_BCC[A2],0.116692426540797,1160.0,1370.0
mpea-02b,C_free,5.4,400.0,A1_FCC,0.5697625841066392,1160.0,1370.0
mpea-02b,C_free,5.4,400.0,B2_BCC[A2],0.06285519964112689,1160.0,1370.0
mpea-02b,C_free,5.4,400.0,B2_BCC[ordered],0.13867435463183628,1160.0,1370.0
mpea-02b,C_free,5.4,400.0,CUB_A13,0.22870786160606738,1160.0,1370.0
mpea-02b,C_free,5.4,425.0,A1_FCC,0.7796809974549371,1160.0,1370.0
mpea-02b,C_free,5.4,425.0,B2_BCC[ordered],0.13701477067285722,1160.0,1370.0
mpea-02b,C_free,5.4,425.0,CUB_A13,0.08330423239350315,1160.0,1370.0
mpea-02b,C_free,5.4,450.0,A1_FCC,0.8430201311113064,1160.0,1370.0
mpea-02b,C_free,5.4,450.0,B2_BCC[ordered],0.13495999933130698,1160.0,1370.0
mpea-02b,C_free,5.4,450.0,CUB_A13,0.022019869692176508,1160.0,1370.0
mpea-02b,C_free,5.4,475.0,B2_BCC[ordered],0.13195831463211283,1160.0,1370.0
mpea-02b,C_free,5.4,475.0,A1_FCC,0.8680416853676528,1160.0,1370.0
mpea-02b,C_free,5.4,500.0,A1_FCC,0.871684036626242,1160.0,1370.0
mpea-02b,C_free,5.4,500.0,B2_BCC[ordered],0.1283159633501895,1160.0,1370.0
mpea-02b,C_free,5.4,525.0,A1_FCC,0.8757957532533691,1160.0,1370.0
mpea-02b,C_free,5.4,525.0,B2_BCC[ordered],0.12420424676436859,1160.0,1370.0
mpea-02b,C_free,5.4,550.0,A1_FCC,0.8803682175268098,1160.0,1370.0
mpea-02b,C_free,5.4,550.0,B2_BCC[ordered],0.1196317824783872,1160.0,1370.0
mpea-02b,C_free,5.4,575.0,A1_FCC,0.8853880655230429,1160.0,1370.0
mpea-02b,C_free,5.4,575.0,B2_BCC[ordered],0.11461193448500069,1160.0,1370.0
mpea-02b,C_free,5.4,600.0,A1_FCC,0.8908381750754489,1160.0,1370.0
mpea-02b,C_free,5.4,600.0,B2_BCC[ordered],0.10916182492549362,1160.0,1370.0
mpea-02b,C_free,5.4,625.0,A1_FCC,0.8966987476597346,1160.0,1370.0
mpea-02b,C_free,5.4,625.0,B2_BCC[ordered],0.10330125234502152,1160.0,1370.0
mpea-02b,C_free,5.4,650.0,A1_FCC,0.9029484108762469,1160.0,1370.0
mpea-02b,C_free,5.4,650.0,B2_BCC[ordered],0.09705158910407517,1160.0,1370.0
mpea-02b,C_free,5.4,675.0,A1_FCC,0.9095652802285581,1160.0,1370.0
mpea-02b,C_free,5.4,675.0,B2_BCC[ordered],0.09043471975641598,1160.0,1370.0
mpea-02b,C_free,5.4,700.0,A1_FCC,0.9165279389305373,1160.0,1370.0
mpea-02b,C_free,5.4,700.0,B2_BCC[ordered],0.08347206108417854,1160.0,1370.0
mpea-02b,C_free,5.4,725.0,A1_FCC,0.9238163211261473,1160.0,1370.0
mpea-02b,C_free,5.4,725.0,B2_BCC[ordered],0.07618367886989624,1160.0,1370.0
mpea-02b,C_free,5.4,750.0,A1_FCC,0.9314125122448397,1160.0,1370.0
mpea-02b,C_free,5.4,750.0,B2_BCC[ordered],0.06858748775368839,1160.0,1370.0
mpea-02b,C_free,5.4,775.0,B2_BCC[ordered],0.0606984879912982,1160.0,1370.0
mpea-02b,C_free,5.4,775.0,A1_FCC,0.9393015120032988,1160.0,1370.0
mpea-02b,C_free,5.4,800.0,A1_FCC,0.9474720472500698,1160.0,1370.0
mpea-02b,C_free,5.4,800.0,B2_BCC[ordered],0.05252795275812301,1160.0,1370.0
mpea-02b,C_free,5.4,825.0,B2_BCC[ordered],0.044082418858170325,1160.0,1370.0
mpea-02b,C_free,5.4,825.0,A1_FCC,0.9559175814191961,1160.0,1370.0
mpea-02b,C_free,5.4,850.0,A1_FCC,0.964637778826099,1160.0,1370.0
mpea-02b,C_free,5.4,850.0,B2_BCC[ordered],0.03536222123162877,1160.0,1370.0
mpea-02b,C_free,5.4,875.0,A1_FCC,0.9736409155970916,1160.0,1370.0
mpea-02b,C_free,5.4,875.0,B2_BCC[ordered],0.026359084407378393,1160.0,1370.0
mpea-02b,C_free,5.4,900.0,A1_FCC,0.9829482648652078,1160.0,1370.0
mpea-02b,C_free,5.4,900.0,B2_BCC[ordered],0.01705173513876459,1160.0,1370.0
mpea-02b,C_free,5.4,925.0,A1_FCC,0.992602910478703,1160.0,1370.0
mpea-02b,C_free,5.4,925.0,B2_BCC[ordered],0.0073970895103996894,1160.0,1370.0
mpea-02b,C_free,5.4,950.0,A1_FCC,1.0000000000615155,1160.0,1370.0
mpea-02b,C_free,5.8,1000.0,A1_FCC,1.000000000025102,1170.0,1370.0
mpea-02b,C_free,5.8,1010.0,A1_FCC,1.0000000000039746,1170.0,1370.0
mpea-02b,C_free,5.8,1020.0,A1_FCC,1.0000000000337144,1170.0,1370.0
mpea-02b,C_free,5.8,1030.0,A1_FCC,1.0000000000474485,1170.0,1370.0
mpea-02b,C_free,5.8,1040.0,A1_FCC,1.0000000000039813,1170.0,1370.0
mpea-02b,C_free,5.8,1050.0,A1_FCC,0.9922440011201102,1170.0,1370.0
mpea-02b,C_free,5.8,1050.0,B2_BCC[A2],0.007755998840268295,1170.0,1370.0
mpea-02b,C_free,5.8,1060.0,A1_FCC,0.9276134345502101,1170.0,1370.0
mpea-02b,C_free,5.8,1060.0,B2_BCC[A2],0.07238656548891748,1170.0,1370.0
mpea-02b,C_free,5.8,1070.0,A1_FCC,0.859885922537722,1170.0,1370.0
mpea-02b,C_free,5.8,1070.0,B2_BCC[A2],0.14011407734699033,1170.0,1370.0
mpea-02b,C_free,5.8,1080.0,A1_FCC,0.7887723438479859,1170.0,1370.0
mpea-02b,C_free,5.8,1080.0,B2_BCC[A2],0.2112276561376505,1170.0,1370.0
mpea-02b,C_free,5.8,1090.0,A1_FCC,0.7139529137468085,1170.0,1370.0
mpea-02b,C_free,5.8,1090.0,B2_BCC[A2],0.2860470861846379,1170.0,1370.0
mpea-02b,C_free,5.8,1100.0,A1_FCC,0.635074026557995,1170.0,1370.0
mpea-02b,C_free,5.8,1100.0,B2_BCC[A2],0.3649259734307159,1170.0,1370.0
mpea-02b,C_free,5.8,1110.0,A1_FCC,0.5517449452020675,1170.0,1370.0
mpea-02b,C_free,5.8,1110.0,B2_BCC[A2],0.44825505471662985,1170.0,1370.0
mpea-02b,C_free,5.8,1120.0,A1_FCC,0.46353450591227613,1170.0,1370.0
mpea-02b,C_free,5.8,1120.0,B2_BCC[A2],0.5364654941251281,1170.0,1370.0
mpea-02b,C_free,5.8,1130.0,B2_BCC[A2],0.6300317411191062,1170.0,1370.0
mpea-02b,C_free,5.8,1130.0,A1_FCC,0.36996825886652995,1170.0,1370.0
mpea-02b,C_free,5.8,1140.0,A1_FCC,0.2705275548575706,1170.0,1370.0
mpea-02b,C_free,5.8,1140.0,B2_BCC[A2],0.7294724451220949,1170.0,1370.0
mpea-02b,C_free,5.8,1150.0,B2_BCC[A2],0.8353425824009921,1170.0,1370.0
mpea-02b,C_free,5.8,1150.0,A1_FCC,0.1646574175550436,1170.0,1370.0
mpea-02b,C_free,5.8,1160.0,B2_BCC[A2],0.948161401782179,1170.0,1370.0
mpea-02b,C_free,5.8,1160.0,A1_FCC,0.05183859819313278,1170.0,1370.0
mpea-02b,C_free,5.8,1170.0,B2_BCC[A2],1.0000000000013667,1170.0,1370.0
mpea-02b,C_free,5.8,1180.0,B2_BCC[A2],1.0000000000112284,1170.0,1370.0
mpea-02b,C_free,5.8,1190.0,B2_BCC[A2],1.0000000000479725,1170.0,1370.0
mpea-02b,C_free,5.8,1200.0,B2_BCC[A2],0.9999999999771272,1170.0,1370.0
mpea-02b,C_free,5.8,1210.0,B2_BCC[A2],0.9999999999514356,1170.0,1370.0
mpea-02b,C_free,5.8,1220.0,B2_BCC[A2],1.0000000000223717,1170.0,1370.0
mpea-02b,C_free,5.8,1230.0,B2_BCC[A2],1.0000000000230505,1170.0,1370.0
mpea-02b,C_free,5.8,1240.0,B2_BCC[A2],0.9999999999832734,1170.0,1370.0
mpea-02b,C_free,5.8,1250.0,B2_BCC[A2],1.000000000047982,1170.0,1370.0
mpea-02b,C_free,5.8,1260.0,B2_BCC[A2],1.0000000000181148,1170.0,1370.0
mpea-02b,C_free,5.8,1270.0,B2_BCC[A2],1.0000000000123899,1170.0,1370.0
mpea-02b,C_free,5.8,1280.0,B2_BCC[A2],0.999999999988749,1170.0,1370.0
mpea-02b,C_free,5.8,1290.0,B2_BCC[A2],1.0000000000260374,1170.0,1370.0
mpea-02b,C_free,5.8,1300.0,B2_BCC[A2],0.9999999999591012,1170.0,1370.0
mpea-02b,C_free,5.8,1310.0,B2_BCC[A2],1.0000000000020217,1170.0,1370.0
mpea-02b,C_free,5.8,1320.0,B2_BCC[A2],0.9999999999850157,1170.0,1370.0
mpea-02b,C_free,5.8,1330.0,B2_BCC[A2],1.0000000000076383,1170.0,1370.0
mpea-02b,C_free,5.8,1340.0,B2_BCC[A2],1.0000000000646962,1170.0,1370.0
mpea-02b,C_free,5.8,1350.0,B2_BCC[A2],0.9999999999904325,1170.0,1370.0
mpea-02b,C_free,5.8,1360.0,B2_BCC[A2],0.9999999999665188,1170.0,1370.0
mpea-02b,C_free,5.8,1370.0,LIQUID,0.17927254649805524,1170.0,1370.0
mpea-02b,C_free,5.8,1370.0,B2_BCC[A2],0.8207274535428412,1170.0,1370.0
mpea-02b,C_free,5.8,1380.0,LIQUID,0.39839141062223166,1170.0,1370.0
mpea-02b,C_free,5.8,1380.0,B2_BCC[A2],0.601608589539245,1170.0,1370.0
mpea-02b,C_free,5.8,1390.0,LIQUID,0.6444193754886008,1170.0,1370.0
mpea-02b,C_free,5.8,1390.0,B2_BCC[A2],0.35558062441664867,1170.0,1370.0
mpea-02b,C_free,5.8,1400.0,LIQUID,0.9217480502046071,1170.0,1370.0
mpea-02b,C_free,5.8,1400.0,B2_BCC[A2],0.07825194978206844,1170.0,1370.0
mpea-02b,C_free,5.8,400.0,A1_FCC,0.6555065948969641,1170.0,1370.0
mpea-02b,C_free,5.8,400.0,B2_BCC[A2],0.03714123238257881,1170.0,1370.0
mpea-02b,C_free,5.8,400.0,B2_BCC[ordered],0.14812449782814655,1170.0,1370.0
mpea-02b,C_free,5.8,400.0,CUB_A13,0.15922767493610093,1170.0,1370.0
mpea-02b,C_free,5.8,425.0,A1_FCC,0.8036021489368488,1170.0,1370.0
mpea-02b,C_free,5.8,425.0,B2_BCC[ordered],0.1466430887127478,1170.0,1370.0
mpea-02b,C_free,5.8,425.0,CUB_A13,0.04975476297952329,1170.0,1370.0
mpea-02b,C_free,5.8,450.0,A1_FCC,0.8555356395861132,1170.0,1370.0
mpea-02b,C_free,5.8,450.0,B2_BCC[ordered],0.14446436039765878,1170.0,1370.0
mpea-02b,C_free,5.8,475.0,A1_FCC,0.8586976631029006,1170.0,1370.0
mpea-02b,C_free,5.8,475.0,B2_BCC[ordered],0.14130233688421168,1170.0,1370.0
mpea-02b,C_free,5.8,500.0,A1_FCC,0.8623339514668412,1170.0,1370.0
mpea-02b,C_free,5.8,500.0,B2_BCC[ordered],0.13766604851013717,1170.0,1370.0
mpea-02b,C_free,5.8,525.0,A1_FCC,0.8664397838913507,1170.0,1370.0
mpea-02b,C_free,5.8,525.0,B2_BCC[ordered],0.1335602161063729,1170.0,1370.0
mpea-02b,C_free,5.8,550.0,A1_FCC,0.8710046278634427,1170.0,1370.0
mpea-02b,C_free,5.8,550.0,B2_BCC[ordered],0.1289953721212924,1170.0,1370.0
mpea-02b,C_free,5.8,575.0,A1_FCC,0.8760130048351823,1170.0,1370.0
mpea-02b,C_free,5.8,575.0,B2_BCC[ordered],0.12398699518121044,1170.0,1370.0
mpea-02b,C_free,5.8,600.0,A1_FCC,0.8814455216215288,1170.0,1370.0
mpea-02b,C_free,5.8,600.0,B2_BCC[ordered],0.11855447839136886,1170.0,1370.0
mpea-02b,C_free,5.8,625.0,A1_FCC,0.8872799852675637,1170.0,1370.0
mpea-02b,C_free,5.8,625.0,B2_BCC[ordered],0.11272001471837007,1170.0,1370.0
mpea-02b,C_free,5.8,650.0,B2_BCC[ordered],0.10650748231483032,1170.0,1370.0
mpea-02b,C_free,5.8,650.0,A1_FCC,0.8934925177063459,1170.0,1370.0
mpea-02b,C_free,5.8,675.0,B2_BCC[ordered],0.09994139881549507,1170.0,1370.0
mpea-02b,C_free,5.8,675.0,A1_FCC,0.9000586011963662,1170.0,1370.0
