database,series,point,al_wt,mn_wt,ni_wt,si_wt,c_wt,T_C,label,fraction,alpha_solvus_C,solidus_C
mpea-02b,C_measured,Al_7.1wt,7.1,32.3,4.6,2.2,0.1,1310.0,LIQUID,0.041801111379052465,,1290.0
mpea-02b,C_measured,Al_7.1wt,7.1,32.3,4.6,2.2,0.1,1310.0,B2_BCC[A2],0.9581988886240387,,1290.0
mpea-02b,C_measured,Al_7.1wt,7.1,32.3,4.6,2.2,0.1,1320.0,LIQUID,0.05898184037029039,,1290.0
mpea-02b,C_measured,Al_7.1wt,7.1,32.3,4.6,2.2,0.1,1320.0,B2_BCC[A2],0.9410181596585092,,1290.0
mpea-02b,C_measured,Al_7.1wt,7.1,32.3,4.6,2.2,0.1,1330.0,LIQUID,0.6582915301163269,,1290.0
mpea-02b,C_measured,Al_7.1wt,7.1,32.3,4.6,2.2,0.1,1330.0,A1_FCC,0.3417084698560914,,1290.0
mpea-02b,C_measured,Al_7.1wt,7.1,32.3,4.6,2.2,0.1,1340.0,LIQUID,1.000000000031358,,1290.0
mpea-02b,C_measured,Al_7.1wt,7.1,32.3,4.6,2.2,0.1,1350.0,LIQUID,0.999999999985956,,1290.0
mpea-02b,C_measured,Al_7.1wt,7.1,32.3,4.6,2.2,0.1,1360.0,LIQUID,0.9999999999770596,,1290.0
mpea-02b,C_measured,Al_7.1wt,7.1,32.3,4.6,2.2,0.1,1370.0,LIQUID,1.0000000000611862,,1290.0
mpea-02b,C_measured,Al_7.1wt,7.1,32.3,4.6,2.2,0.1,1380.0,LIQUID,0.9999999999766293,,1290.0
mpea-02b,C_measured,Al_7.1wt,7.1,32.3,4.6,2.2,0.1,1390.0,LIQUID,0.9999999999969671,,1290.0
mpea-02b,C_measured,Al_7.1wt,7.1,32.3,4.6,2.2,0.1,1400.0,LIQUID,1.0000000000253992,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1000.0,B2_BCC[A2],0.4130988240730793,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1000.0,A1_FCC,0.586901175926426,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1010.0,B2_BCC[A2],0.449320331212656,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1010.0,A1_FCC,0.5506796687724148,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1020.0,B2_BCC[A2],0.48495618467260143,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1020.0,A1_FCC,0.5150438153309583,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1030.0,B2_BCC[A2],0.519772697775892,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1030.0,A1_FCC,0.48022730220849996,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1040.0,B2_BCC[A2],0.5535341140440103,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1040.0,A1_FCC,0.44646588595104764,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1050.0,B2_BCC[A2],0.5860169419325671,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1050.0,A1_FCC,0.4139830580528441,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1060.0,B2_BCC[A2],0.6170253042322724,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1060.0,A1_FCC,0.3829746957613879,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1070.0,B2_BCC[A2],0.6464048353270543,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1070.0,A1_FCC,0.35359516465072555,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1080.0,B2_BCC[A2],0.6740526209764548,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1080.0,A1_FCC,0.32594737904279036,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1090.0,B2_BCC[A2],0.6999214499671541,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1090.0,A1_FCC,0.3000785500679298,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1100.0,B2_BCC[A2],0.72401799215496,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1100.0,A1_FCC,0.275982007851558,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1110.0,B2_BCC[A2],0.7463958958624989,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1110.0,A1_FCC,0.2536041041127697,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1120.0,B2_BCC[A2],0.7671457012877475,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1120.0,A1_FCC,0.23285429867884422,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1130.0,B2_BCC[A2],0.7863836642440869,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1130.0,A1_FCC,0.21361633574187694,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1140.0,B2_BCC[A2],0.8042412093421657,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1140.0,A1_FCC,0.1957587906555746,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1150.0,B2_BCC[A2],0.8208560789658422,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1150.0,A1_FCC,0.17914392104521565,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1160.0,A1_FCC,0.16363439473500083,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1160.0,B2_BCC[A2],0.8363656052607905,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1170.0,A1_FCC,0.14909793577241662,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1170.0,B2_BCC[A2],0.8509020642369676,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1180.0,A1_FCC,0.13541019418578126,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1180.0,B2_BCC[A2],0.8645898058177063,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1190.0,A1_FCC,0.12245623767909541,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1190.0,B2_BCC[A2],0.877543762319455,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1200.0,A1_FCC,0.1101310567501026,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1200.0,B2_BCC[A2],0.8898689432475776,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1210.0,A1_FCC,0.09833941189254593,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1210.0,B2_BCC[A2],0.9016605880994595,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1220.0,A1_FCC,0.08699527653351262,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1220.0,B2_BCC[A2],0.9130047234598068,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1230.0,A1_FCC,0.07602105817012068,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1230.0,B2_BCC[A2],0.9239789418417915,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1240.0,A1_FCC,0.06534672109050498,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1240.0,B2_BCC[A2],0.9346532789085298,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1250.0,A1_FCC,0.054916718256848594,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1250.0,B2_BCC[A2],0.9450832817502911,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1260.0,A1_FCC,0.04465839075078714,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1260.0,B2_BCC[A2],0.955341609236681,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1270.0,A1_FCC,0.034529030933369315,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1270.0,B2_BCC[A2],0.9654709690529364,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1280.0,A1_FCC,0.02448155771025375,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1280.0,B2_BCC[A2],0.9755184422810067,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1290.0,LIQUID,0.01564055797707548,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1290.0,B2_BCC[A2],0.9843594420203313,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1300.0,LIQUID,0.024869937248757436,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1300.0,B2_BCC[A2],0.9751300627537015,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1310.0,LIQUID,0.2176375941956206,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1310.0,A1_FCC,0.7823624058180135,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1320.0,LIQUID,0.5173967824408539,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1320.0,A1_FCC,0.4826032176223407,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1330.0,LIQUID,0.8501604269691083,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1330.0,A1_FCC,0.14983957301983641,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1340.0,LIQUID,1.0000000000248885,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1350.0,LIQUID,0.9999999999833354,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1360.0,LIQUID,0.9999999999679298,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1370.0,LIQUID,0.9999999999525799,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1380.0,LIQUID,1.0000000000301412,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1390.0,LIQUID,0.9999999999909532,,1290.0
mpea-02b,C_measured,Al_7.8wt,7.8,32.3,4.6,2.2,0.1,1400.0,LIQUID,0.9999999999739823,,1290.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1000.0,B2_BCC[ordered],0.5984267271836116,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1000.0,A1_FCC,0.40157327284650396,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1010.0,A1_FCC,0.3669872249831677,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1010.0,B2_BCC[A2],0.6330127750142206,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1020.0,B2_BCC[A2],0.6579808456983773,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1020.0,A1_FCC,0.34201915429229873,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1030.0,B2_BCC[A2],0.6816131172910785,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1030.0,A1_FCC,0.31838688272390653,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1040.0,A1_FCC,0.2961358391580696,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1040.0,B2_BCC[A2],0.7038641608495966,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1050.0,B2_BCC[A2],0.72472472646492,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1050.0,A1_FCC,0.2752752735438087,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1060.0,A1_FCC,0.2557812261232282,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1060.0,B2_BCC[A2],0.7442187738784036,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1070.0,A1_FCC,0.2376018072787097,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1070.0,B2_BCC[A2],0.7623981927098891,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1080.0,A1_FCC,0.22066371912151614,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1080.0,B2_BCC[A2],0.779336280881535,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1090.0,A1_FCC,0.20487899094254797,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1090.0,B2_BCC[A2],0.7951210090595923,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1100.0,B2_BCC[A2],0.8098488527914192,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1100.0,A1_FCC,0.19015114720379148,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1110.0,B2_BCC[A2],0.8236196523591208,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1110.0,A1_FCC,0.1763803476097651,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1120.0,B2_BCC[A2],0.8365326708841199,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1120.0,A1_FCC,0.16346732914179368,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1130.0,A1_FCC,0.1513161910524597,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1130.0,B2_BCC[A2],0.8486838089651654,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1140.0,A1_FCC,0.13983618139598553,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1140.0,B2_BCC[A2],0.8601638185939314,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1150.0,B2_BCC[A2],0.8710573088509722,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1150.0,A1_FCC,0.12894269113327286,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1160.0,A1_FCC,0.11855766012370254,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1160.0,B2_BCC[A2],0.8814423398836766,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1170.0,A1_FCC,0.1086095726399696,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1170.0,B2_BCC[A2],0.891390427329954,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1180.0,A1_FCC,0.09903318554546793,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1180.0,B2_BCC[A2],0.9009668144483958,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1190.0,A1_FCC,0.0897690949054601,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1190.0,B2_BCC[A2],0.9102309050832029,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1200.0,A1_FCC,0.08076321865926649,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1200.0,B2_BCC[A2],0.9192367813531208,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1210.0,A1_FCC,0.9999999999955161,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1220.0,A1_FCC,0.99999999999524,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1230.0,A1_FCC,0.9999999999834587,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1240.0,A1_FCC,1.000000000006367,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1250.0,A1_FCC,1.0000000000214728,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1260.0,A1_FCC,0.999999999990705,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1270.0,A1_FCC,1.0000000000244638,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1280.0,A1_FCC,1.0000000000005143,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1290.0,A1_FCC,0.9999999999904781,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1300.0,LIQUID,0.13573860846483693,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1300.0,A1_FCC,0.8642613915160743,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1310.0,LIQUID,0.40424080504835763,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1310.0,A1_FCC,0.5957591949197797,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1320.0,LIQUID,0.7129603304635505,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1320.0,A1_FCC,0.2870396695672411,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1330.0,LIQUID,0.9999999999167308,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1340.0,LIQUID,1.000000000003954,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1350.0,LIQUID,1.0000000000210745,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1360.0,LIQUID,1.000000000055165,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1370.0,LIQUID,0.9999999999763012,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1380.0,LIQUID,0.9999999999809607,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1390.0,LIQUID,1.0000000000002707,,1300.0
mpea-02b,C_measured,Al_8.5wt,8.5,32.3,4.6,2.2,0.1,1400.0,LIQUID,1.0000000000282316,,1300.0
mpea-02b,C_measured,Al_9.2wt,9.2,32.3,4.6,2.2,0.1,1000.0,B2_BCC[ordered],0.7059198389420573,,1290.0
mpea-02b,C_measured,Al_9.2wt,9.2,32.3,4.6,2.2,0.1,1000.0,A1_FCC,0.29408016106082446,,1290.0
mpea-02b,C_measured,Al_9.2wt,9.2,32.3,4.6,2.2,0.1,1010.0,B2_BCC[ordered],0.7344136388196333,,1290.0
mpea-02b,C_measured,Al_9.2wt,9.2,32.3,4.6,2.2,0.1,1010.0,A1_FCC,0.2655863613118039,,1290.0
mpea-02b,C_measured,Al_9.2wt,9.2,32.3,4.6,2.2,0.1,1020.0,B2_BCC[ordered],0.7599663882906154,,1290.0
mpea-02b,C_measured,Al_9.2wt,9.2,32.3,4.6,2.2,0.1,1020.0,A1_FCC,0.2400336116993537,,1290.0
mpea-02b,C_measured,Al_9.2wt,9.2,32.3,4.6,2.2,0.1,1030.0,B2_BCC[A2],0.7815814250495169,,1290.0
mpea-02b,C_measured,Al_9.2wt,9.2,32.3,4.6,2.2,0.1,1030.0,A1_FCC,0.21841857496064926,,1290.0
mpea-02b,C_measured,Al_9.2wt,9.2,32.3,4.6,2.2,0.1,1040.0,B2_BCC[A2],0.7951135946479071,,1290.0
mpea-02b,C_measured,Al_9.2wt,9.2,32.3,4.6,2.2,0.1,1040.0,A1_FCC,0.20488640536660888,,1290.0
mpea-02b,C_measured,Al_9.2wt,9.2,32.3,4.6,2.2,0.1,1050.0,B2_BCC[A2],0.8077877537184696,,1290.0
mpea-02b,C_measured,Al_9.2wt,9.2,32.3,4.6,2.2,0.1,1050.0,A1_FCC,0.19221224626049987,,1290.0
mpea-02b,C_measured,Al_9.2wt,9.2,32.3,4.6,2.2,0.1,1060.0,B2_BCC[A2],0.8196748414707977,,1290.0
mpea-02b,C_measured,Al_9.2wt,9.2,32.3,4.6,2.2,0.1,1060.0,A1_FCC,0.18032515854773182,,1290.0
mpea-02b,C_measured,Al_9.2wt,9.2,32.3,4.6,2.2,0.1,1070.0,B2_BCC[A2],0.8308468640245925,,1290.0
mpea-02b,C_measured,Al_9.2wt,9.2,32.3,4.6,2.2,0.1,1070.0,A1_FCC,0.1691531359728416,,1290.0
mpea-02b,C_measured,Al_9.2wt,9.2,32.3,4.6,2.2,0.1,1080.0,B2_BCC[A2],0.8413747740807801,,1290.0
mpea-02b,C_measured,Al_9.2wt,9.2,32.3,4.6,2.2,0.1,1080.0,A1_FCC,0.15862522593999365,,1290.0
mpea-02b,C_measured,Al_9.2wt,9.2,32.3,4.6,2.2,0.1,1090.0,B2_BCC[A2],0.8513269694381215,,1290.0
mpea-02b,C_measured,Al_9.2wt,9.2,32.3,4.6,2.2,0.1,1090.0,A1_FCC,0.14867303058193976,,1290.0
mpea-02b,C_measured,Al_9.2wt,9.2,32.3,4.6,2.2,0.1,1100.0,B2_BCC[A2],0.8607683207938164,,1290.0
mpea-02b,C_measured,Al_9.2wt,9.2,32.3,4.6,2.2,0.1,1100.0,A1_FCC,0.13923167918706406,,1290.0
mpea-02b,C_measured,Al_9.2wt,9.2,32.3,4.6,2.2,0.1,1110.0,A1_FCC,0.13024037843961636,,1290.0
mpea-02b,C_measured,Al_9.2wt,9.2,32.3,4.6,2.2,0.1,1110.0,B2_BCC[A2],0.8697596215901492,,1290.0
mpea-02b,C_measured,Al_9.2wt,9.2,32.3,4.6,2.2,0.1,1120.0,B2_BCC[A2],0.8783573568397779,,1290.0
mpea-02b,C_measured,Al_9.2wt,9.2,32.3,4.6,2.2,0.1,1120.0,A1_FCC,0.12164264317346019,,1290.0
mpea-02b,C_measured,Al_9.2wt,9.2,32.3,4.6,2.2,0.1,1130.0,A1_FCC,0.11338629912159952,,1290.0
mpea-02b,C_measured,Al_9.2wt,9.2,32.3,4.6,2.2,0.1,1130.0,B2_BCC[A2],0.8866137008921332,,1290.0
mpea-02b,C_measured,Al_9.2wt,9.2,32.3,4.6,2.2,0.1,1140.0,B2_BCC[A2],0.8945766694034017,,1290.0
mpea-02b,C_measured,Al_9.2wt,9.2,32.3,4.6,2.2,0.1,1140.0,A1_FCC,0.10542333060128871,,1290.0
mpea-02b,C_measured,Al_9.2wt,9.2,32.3,4.6,2.2,0.1,1150.0,A1_FCC,0.09770963025320453,,1290.0
mpea-02b,C_measured,Al_9.2wt,9.2,32.3,4.6,2.2,0.1,1150.0,B2_BCC[A2],0.9022903697412459,,1290.0
mpea-02b,C_measured,Al_9.2wt,9.2,32.3,4.6,2.2,0.1,1160.0,A1_FCC,0.09020469285045202,,1290.0
mpea-02b,C_measured,Al_9.2wt,9.2,32.3,4.6,2.2,0.1,1160.0,B2_BCC[A2],0.9097953071526278,,1290.0
mpea-02b,C_measured,Al_9.2wt,9.2,32.3,4.6,2.2,0.1,1170.0,B2_BCC[A2],0.9171287166833045,,1290.0
mpea-02b,C_measured,Al_9.2wt,9.2,32.3,4.6,2.2,0.1,1170.0,A1_FCC,0.08287128332150859,,1290.0
mpea-02b,C_measured,Al_9.2wt,9.2,32.3,4.6,2.2,0.1,1180.0,B2_BCC[A2],0.9243249014878326,,1290.0
mpea-02b,C_measured,Al_9.2wt,9.2,32.3,4.6,2.2,0.1,1180.0,A1_FCC,0.07567509849284514,,1290.0
mpea-02b,C_measured,Al_9.2wt,9.2,32.3,4.6,2.2,0.1,1190.0,B2_BCC[A2],0.9314155635411703,,1290.0
mpea-02b,C_measured,Al_9.2wt,9.2,32.3,4.6,2.2,0.1,1190.0,A1_FCC,0.06858443647195815,,1290.0
mpea-02b,C_measured,Al_9.2wt,9.2,32.3,4.6,2.2,0.1,1200.0,B2_BCC[A2],0.9384301192561897,,1290.0
mpea-02b,C_measured,Al_9.2wt,9.2,32.3,4.6,2.2,0.1,1200.0,A1_FCC,0.06156988075082425,,1290.0
mpea-02b,C_measured,Al_9.2wt,9.2,32.3,4.6,2.2,0.1,1210.0,A1_FCC,0.05460400388186545,,1290.0
mpea-02b,C_measured,Al_9.2wt,9.2,32.3,4.6,2.2,0.1,1210.0,B2_BCC[A2],0.9453959961012975,,1290.0
mpea-02b,C_measured,Al_9.2wt,9.2,32.3,4.6,2.2,0.1,1220.0,A1_FCC,0.047661092142102214,,1290.0
mpea-02b,C_measured,Al_9.2wt,9.2,32.3,4.6,2.2,0.1,1220.0,B2_BCC[A2],0.9523389078503016,,1290.0
mpea-02b,C_measured,Al_9.2wt,9.2,32.3,4.6,2.2,0.1,1230.0,A1_FCC,0.04071689127188244,,1290.0
mpea-02b,C_measured,Al_9.2wt,9.2,32.3,4.6,2.2,0.1,1230.0,B2_BCC[A2],0.9592831087226991,,1290.0
mpea-02b,C_measured,Al_9.2wt,9.2,32.3,4.6,2.2,0.1,1240.0,A1_FCC,0.03374837211821294,,1290.0
